here() starts at /home
── Attaching core tidyverse packages ──────────────────────── tidyverse 2.0.0 ──
✔ dplyr     1.2.1     ✔ readr     2.2.0
✔ forcats   1.0.1     ✔ stringr   1.6.0
✔ ggplot2   4.0.3     ✔ tibble    3.3.1
✔ lubridate 1.9.5     ✔ tidyr     1.3.2
✔ purrr     1.2.2     
── Conflicts ────────────────────────────────────────── tidyverse_conflicts() ──
✖ dplyr::filter() masks stats::filter()
✖ dplyr::lag()    masks stats::lag()
ℹ Use the conflicted package (<http://conflicted.r-lib.org/>) to force all conflicts to become errors
Loading required package: Matrix

Attaching package: ‘Matrix’

The following objects are masked from ‘package:tidyr’:

    expand, pack, unpack


Attaching package: ‘lmerTest’

The following object is masked from ‘package:lme4’:

    lmer

The following object is masked from ‘package:stats’:

    step

RQ1 & RQ2 model (LMM-I) fitted.
Linear mixed model fit by REML. t-tests use Satterthwaite's method [
lmerModLmerTest]
Formula: log(Runtime.Per.Sample) ~ (Run + Buffer.Size + Iteration.Count +  
    Environment + Model.Unique)^5 + (1 | Repetition.Index)
   Data: data
(Run [onnx] × Buffer Size [1024] × Iteration Count7) × Environment [Chrome]                                    
(Run [onnx] × Buffer Size [8192] × Iteration Count7) × Environment [Chrome]                                    
(Run [onnx] × Buffer Size [1024] × Iteration Count8) × Environment [Chrome]                                    
(Run [onnx] × Buffer Size [8192] × Iteration Count8) × Environment [Chrome]                                    
(Run [onnx] × Buffer Size [1024] × Iteration Count9) × Environment [Chrome]                                    
(Run [onnx] × Buffer Size [8192] × Iteration Count9) × Environment [Chrome]                                    
(Run [onnx] × Buffer Size [1024] × Iteration Count1) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [8192] × Iteration Count1) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [1024] × Iteration Count2) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [8192] × Iteration Count2) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [1024] × Iteration Count3) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [8192] × Iteration Count3) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [1024] × Iteration Count4) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [8192] × Iteration Count4) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [1024] × Iteration Count [5]) × Environment [Firefox]                                
(Run [onnx] × Buffer Size [8192] × Iteration Count [5]) × Environment [Firefox]                                
(Run [onnx] × Buffer Size [1024] × Iteration Count6) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [8192] × Iteration Count6) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [1024] × Iteration Count7) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [8192] × Iteration Count7) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [1024] × Iteration Count8) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [8192] × Iteration Count8) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [1024] × Iteration Count9) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [8192] × Iteration Count9) × Environment [Firefox]                                   
(Run [onnx] × Buffer Size [1024] × Iteration Count1) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [8192] × Iteration Count1) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [1024] × Iteration Count2) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [8192] × Iteration Count2) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [1024] × Iteration Count3) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [8192] × Iteration Count3) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [1024] × Iteration Count4) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [8192] × Iteration Count4) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [1024] × Iteration Count [5]) × Environment [Safari]                                 
(Run [onnx] × Buffer Size [8192] × Iteration Count [5]) × Environment [Safari]                                 
(Run [onnx] × Buffer Size [1024] × Iteration Count6) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [8192] × Iteration Count6) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [1024] × Iteration Count7) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [8192] × Iteration Count7) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [1024] × Iteration Count8) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [8192] × Iteration Count8) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [1024] × Iteration Count9) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [8192] × Iteration Count9) × Environment [Safari]                                    
(Run [onnx] × Buffer Size [1024] × Iteration Count1) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [8192] × Iteration Count1) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [1024] × Iteration Count2) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [8192] × Iteration Count2) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [1024] × Iteration Count3) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [8192] × Iteration Count3) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [1024] × Iteration Count4) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [8192] × Iteration Count4) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [1024] × Iteration Count [5]) × Model Unique [steerable-nafx]                        
(Run [onnx] × Buffer Size [8192] × Iteration Count [5]) × Model Unique [steerable-nafx]                        
(Run [onnx] × Buffer Size [1024] × Iteration Count6) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [8192] × Iteration Count6) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [1024] × Iteration Count7) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [8192] × Iteration Count7) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [1024] × Iteration Count8) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [8192] × Iteration Count8) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [1024] × Iteration Count9) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [8192] × Iteration Count9) × Model Unique [steerable-nafx]                           
(Run [onnx] × Buffer Size [1024] × Environment [Chrome]) × Model Unique [steerable-nafx]                       
(Run [onnx] × Buffer Size [8192] × Environment [Chrome]) × Model Unique [steerable-nafx]                       
(Run [onnx] × Buffer Size [1024] × Environment [Firefox]) × Model Unique [steerable-nafx]                      
(Run [onnx] × Buffer Size [8192] × Environment [Firefox]) × Model Unique [steerable-nafx]                      
(Run [onnx] × Buffer Size [1024] × Environment [Safari]) × Model Unique [steerable-nafx]                       
(Run [onnx] × Buffer Size [8192] × Environment [Safari]) × Model Unique [steerable-nafx]                       
(Run [onnx] × Iteration Count1 × Environment [Chrome]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count2 × Environment [Chrome]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count3 × Environment [Chrome]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count4 × Environment [Chrome]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count [5] × Environment [Chrome]) × Model Unique [steerable-nafx]                      
(Run [onnx] × Iteration Count6 × Environment [Chrome]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count7 × Environment [Chrome]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count8 × Environment [Chrome]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count9 × Environment [Chrome]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count1 × Environment [Firefox]) × Model Unique [steerable-nafx]                        
(Run [onnx] × Iteration Count2 × Environment [Firefox]) × Model Unique [steerable-nafx]                        
(Run [onnx] × Iteration Count3 × Environment [Firefox]) × Model Unique [steerable-nafx]                        
(Run [onnx] × Iteration Count4 × Environment [Firefox]) × Model Unique [steerable-nafx]                        
(Run [onnx] × Iteration Count [5] × Environment [Firefox]) × Model Unique [steerable-nafx]                     
(Run [onnx] × Iteration Count6 × Environment [Firefox]) × Model Unique [steerable-nafx]                        
(Run [onnx] × Iteration Count7 × Environment [Firefox]) × Model Unique [steerable-nafx]                        
(Run [onnx] × Iteration Count8 × Environment [Firefox]) × Model Unique [steerable-nafx]                        
(Run [onnx] × Iteration Count9 × Environment [Firefox]) × Model Unique [steerable-nafx]                        
(Run [onnx] × Iteration Count1 × Environment [Safari]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count2 × Environment [Safari]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count3 × Environment [Safari]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count4 × Environment [Safari]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count [5] × Environment [Safari]) × Model Unique [steerable-nafx]                      
(Run [onnx] × Iteration Count6 × Environment [Safari]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count7 × Environment [Safari]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count8 × Environment [Safari]) × Model Unique [steerable-nafx]                         
(Run [onnx] × Iteration Count9 × Environment [Safari]) × Model Unique [steerable-nafx]                         
(Buffer Size [1024] × Iteration Count1 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count1 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count2 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count2 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count3 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count3 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count4 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count4 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count [5] × Environment [Chrome]) × Model Unique [steerable-nafx]              
(Buffer Size [8192] × Iteration Count [5] × Environment [Chrome]) × Model Unique [steerable-nafx]              
(Buffer Size [1024] × Iteration Count6 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count6 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count7 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count7 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count8 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count8 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count9 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count9 × Environment [Chrome]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count1 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [8192] × Iteration Count1 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [1024] × Iteration Count2 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [8192] × Iteration Count2 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [1024] × Iteration Count3 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [8192] × Iteration Count3 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [1024] × Iteration Count4 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [8192] × Iteration Count4 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [1024] × Iteration Count [5] × Environment [Firefox]) × Model Unique [steerable-nafx]             
(Buffer Size [8192] × Iteration Count [5] × Environment [Firefox]) × Model Unique [steerable-nafx]             
(Buffer Size [1024] × Iteration Count6 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [8192] × Iteration Count6 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [1024] × Iteration Count7 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [8192] × Iteration Count7 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [1024] × Iteration Count8 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [8192] × Iteration Count8 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [1024] × Iteration Count9 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [8192] × Iteration Count9 × Environment [Firefox]) × Model Unique [steerable-nafx]                
(Buffer Size [1024] × Iteration Count1 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count1 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count2 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count2 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count3 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count3 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count4 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count4 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count [5] × Environment [Safari]) × Model Unique [steerable-nafx]              
(Buffer Size [8192] × Iteration Count [5] × Environment [Safari]) × Model Unique [steerable-nafx]              
(Buffer Size [1024] × Iteration Count6 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count6 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count7 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count7 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count8 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count8 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [1024] × Iteration Count9 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Buffer Size [8192] × Iteration Count9 × Environment [Safari]) × Model Unique [steerable-nafx]                 
(Run [onnx] × Buffer Size [1024] × Iteration Count1 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count1 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count2 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count2 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count3 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count3 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count4 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count4 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count [5] × Environment [Chrome]) × Model Unique [steerable-nafx] 
(Run [onnx] × Buffer Size [8192] × Iteration Count [5] × Environment [Chrome]) × Model Unique [steerable-nafx] 
(Run [onnx] × Buffer Size [1024] × Iteration Count6 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count6 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count7 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count7 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count8 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count8 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count9 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count9 × Environment [Chrome]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count1 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [8192] × Iteration Count1 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [1024] × Iteration Count2 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [8192] × Iteration Count2 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [1024] × Iteration Count3 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [8192] × Iteration Count3 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [1024] × Iteration Count4 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [8192] × Iteration Count4 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [1024] × Iteration Count [5] × Environment [Firefox]) × Model Unique [steerable-nafx]
(Run [onnx] × Buffer Size [8192] × Iteration Count [5] × Environment [Firefox]) × Model Unique [steerable-nafx]
(Run [onnx] × Buffer Size [1024] × Iteration Count6 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [8192] × Iteration Count6 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [1024] × Iteration Count7 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [8192] × Iteration Count7 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [1024] × Iteration Count8 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [8192] × Iteration Count8 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [1024] × Iteration Count9 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [8192] × Iteration Count9 × Environment [Firefox]) × Model Unique [steerable-nafx]   
(Run [onnx] × Buffer Size [1024] × Iteration Count1 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count1 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count2 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count2 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count3 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count3 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count4 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count4 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count [5] × Environment [Safari]) × Model Unique [steerable-nafx] 
(Run [onnx] × Buffer Size [8192] × Iteration Count [5] × Environment [Safari]) × Model Unique [steerable-nafx] 
(Run [onnx] × Buffer Size [1024] × Iteration Count6 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count6 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count7 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count7 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count8 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count8 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [1024] × Iteration Count9 × Environment [Safari]) × Model Unique [steerable-nafx]    
(Run [onnx] × Buffer Size [8192] × Iteration Count9 × Environment [Safari]) × Model Unique [steerable-nafx]    

Coefficient |   SE |         95% CI |   t(4318) |      p
--------------------------------------------------------
      -6.83 | 0.01 | [-6.85, -6.81] |   -584.79 | < .001
       1.34 | 0.02 | [ 1.31,  1.37] |     81.24 | < .001
      -1.02 | 0.02 | [-1.06, -0.99] |    -61.98 | < .001
      -1.19 | 0.02 | [-1.22, -1.16] |    -72.02 | < .001
       0.07 | 0.03 | [ 0.01,  0.13] |      2.44 | 0.015 
  -6.29e-03 | 0.03 | [-0.06,  0.05] |     -0.22 | 0.827 
  -9.52e-04 | 0.03 | [-0.06,  0.06] |     -0.03 | 0.974 
  -9.80e-03 | 0.03 | [-0.07,  0.05] |     -0.34 | 0.734 
  -9.93e-03 | 0.03 | [-0.07,  0.05] |     -0.34 | 0.730 
  -7.07e-03 | 0.03 | [-0.06,  0.05] |     -0.25 | 0.806 
  -8.23e-03 | 0.03 | [-0.06,  0.05] |     -0.29 | 0.775 
      -0.01 | 0.03 | [-0.07,  0.05] |     -0.37 | 0.712 
  -5.97e-03 | 0.03 | [-0.06,  0.05] |     -0.21 | 0.836 
       0.11 | 0.02 | [ 0.08,  0.15] |      6.90 | < .001
      -0.01 | 0.02 | [-0.04,  0.02] |     -0.74 | 0.458 
       0.16 | 0.02 | [ 0.13,  0.19] |      9.84 | < .001
      -0.04 | 0.02 | [-0.08, -0.01] |     -2.72 | 0.007 
       0.79 | 0.02 | [ 0.75,  0.84] |     33.92 | < .001
       0.94 | 0.02 | [ 0.89,  0.98] |     40.13 | < .001
       0.06 | 0.04 | [-0.02,  0.14] |      1.41 | 0.158 
  -8.87e-03 | 0.04 | [-0.09,  0.07] |     -0.22 | 0.828 
      -0.02 | 0.04 | [-0.10,  0.06] |     -0.41 | 0.685 
   1.09e-03 | 0.04 | [-0.08,  0.08] |      0.03 | 0.979 
  -3.69e-03 | 0.04 | [-0.08,  0.08] |     -0.09 | 0.928 
  -1.16e-03 | 0.04 | [-0.08,  0.08] |     -0.03 | 0.977 
  -8.58e-03 | 0.04 | [-0.09,  0.07] |     -0.21 | 0.833 
  -4.31e-03 | 0.04 | [-0.08,  0.08] |     -0.11 | 0.916 
  -8.72e-03 | 0.04 | [-0.09,  0.07] |     -0.21 | 0.830 
       1.02 | 0.02 | [ 0.97,  1.06] |     43.54 | < .001
       0.62 | 0.02 | [ 0.58,  0.67] |     26.61 | < .001
       0.44 | 0.02 | [ 0.39,  0.48] |     18.62 | < .001
       2.94 | 0.02 | [ 2.90,  2.99] |    125.93 | < .001
      -0.03 | 0.04 | [-0.11,  0.05] |     -0.83 | 0.404 
      -0.06 | 0.04 | [-0.14,  0.02] |     -1.52 | 0.129 
   2.32e-03 | 0.04 | [-0.08,  0.08] |      0.06 | 0.955 
   3.63e-03 | 0.04 | [-0.08,  0.08] |      0.09 | 0.929 
  -4.79e-03 | 0.04 | [-0.08,  0.08] |     -0.12 | 0.906 
   9.04e-06 | 0.04 | [-0.08,  0.08] |  2.22e-04 | > .999
   2.61e-03 | 0.04 | [-0.08,  0.08] |      0.06 | 0.949 
   7.65e-03 | 0.04 | [-0.07,  0.09] |      0.19 | 0.851 
   9.15e-03 | 0.04 | [-0.07,  0.09] |      0.22 | 0.822 
       0.02 | 0.04 | [-0.06,  0.10] |      0.41 | 0.685 
   2.27e-03 | 0.04 | [-0.08,  0.08] |      0.06 | 0.955 
       0.01 | 0.04 | [-0.07,  0.09] |      0.33 | 0.744 
   7.61e-03 | 0.04 | [-0.07,  0.09] |      0.19 | 0.852 
   4.11e-03 | 0.04 | [-0.08,  0.08] |      0.10 | 0.920 
       0.01 | 0.04 | [-0.07,  0.09] |      0.26 | 0.793 
       0.01 | 0.04 | [-0.07,  0.09] |      0.26 | 0.797 
  -3.10e-03 | 0.04 | [-0.08,  0.08] |     -0.08 | 0.939 
   1.84e-03 | 0.04 | [-0.08,  0.08] |      0.05 | 0.964 
       0.82 | 0.02 | [ 0.77,  0.86] |     34.99 | < .001
       0.95 | 0.02 | [ 0.91,  1.00] |     40.76 | < .001
       0.56 | 0.02 | [ 0.52,  0.61] |     24.17 | < .001
       0.64 | 0.02 | [ 0.60,  0.69] |     27.49 | < .001
       0.33 | 0.02 | [ 0.29,  0.38] |     14.32 | < .001
       0.30 | 0.02 | [ 0.25,  0.34] |     12.67 | < .001
      -1.06 | 0.02 | [-1.10, -1.01] |    -45.26 | < .001
      -3.07 | 0.02 | [-3.12, -3.03] |   -131.57 | < .001
       0.46 | 0.04 | [ 0.38,  0.54] |     11.23 | < .001
      -0.05 | 0.04 | [-0.13,  0.03] |     -1.23 | 0.219 
      -0.04 | 0.04 | [-0.12,  0.04] |     -1.00 | 0.316 
      -0.05 | 0.04 | [-0.13,  0.03] |     -1.31 | 0.189 
      -0.06 | 0.04 | [-0.14,  0.02] |     -1.48 | 0.140 
      -0.06 | 0.04 | [-0.14,  0.02] |     -1.46 | 0.143 
      -0.05 | 0.04 | [-0.13,  0.02] |     -1.35 | 0.177 
      -0.04 | 0.04 | [-0.12,  0.04] |     -0.96 | 0.335 
      -0.05 | 0.04 | [-0.13,  0.03] |     -1.24 | 0.215 
       0.46 | 0.04 | [ 0.38,  0.54] |     11.35 | < .001
      -0.06 | 0.04 | [-0.14,  0.02] |     -1.51 | 0.132 
      -0.10 | 0.04 | [-0.18, -0.02] |     -2.40 | 0.017 
      -0.01 | 0.04 | [-0.09,  0.07] |     -0.29 | 0.775 
      -0.06 | 0.04 | [-0.14,  0.02] |     -1.42 | 0.156 
      -0.06 | 0.04 | [-0.14,  0.02] |     -1.49 | 0.137 
      -0.07 | 0.04 | [-0.15,  0.00] |     -1.84 | 0.066 
      -0.01 | 0.04 | [-0.09,  0.07] |     -0.27 | 0.791 
      -0.06 | 0.04 | [-0.14,  0.02] |     -1.52 | 0.130 
       1.21 | 0.04 | [ 1.13,  1.29] |     29.62 | < .001
      -0.08 | 0.04 | [-0.16,  0.00] |     -1.87 | 0.062 
      -0.18 | 0.04 | [-0.26, -0.10] |     -4.47 | < .001
      -0.12 | 0.04 | [-0.20, -0.04] |     -2.93 | 0.003 
      -0.14 | 0.04 | [-0.22, -0.06] |     -3.54 | < .001
      -0.12 | 0.04 | [-0.20, -0.04] |     -2.92 | 0.004 
      -0.15 | 0.04 | [-0.23, -0.07] |     -3.58 | < .001
      -0.10 | 0.04 | [-0.18, -0.03] |     -2.58 | 0.010 
      -0.18 | 0.04 | [-0.26, -0.10] |     -4.43 | < .001
      -0.02 | 0.04 | [-0.10,  0.06] |     -0.39 | 0.693 
  -3.51e-04 | 0.04 | [-0.08,  0.08] | -8.62e-03 | 0.993 
  -5.62e-03 | 0.04 | [-0.09,  0.07] |     -0.14 | 0.890 
   5.82e-03 | 0.04 | [-0.07,  0.09] |      0.14 | 0.886 
   4.98e-03 | 0.04 | [-0.07,  0.08] |      0.12 | 0.903 
   7.33e-04 | 0.04 | [-0.08,  0.08] |      0.02 | 0.986 
  -9.88e-04 | 0.04 | [-0.08,  0.08] |     -0.02 | 0.981 
   3.25e-03 | 0.04 | [-0.08,  0.08] |      0.08 | 0.936 
   2.07e-03 | 0.04 | [-0.08,  0.08] |      0.05 | 0.960 
      -0.26 | 0.02 | [-0.31, -0.21] |    -11.11 | < .001
      -0.09 | 0.02 | [-0.14, -0.05] |     -3.97 | < .001
      -0.19 | 0.02 | [-0.24, -0.15] |     -8.33 | < .001
