Environment,Model,Run,Backend,PP,Buffer.Size,N,Mean,SD,CV,P99,Max,Miss,N_Steady,Mean_Steady,SD_Steady,CV_Steady,P99_Steady,Max_Steady,Miss_Steady
Chrome,steerable-nafx,js-bypass-jspp,js-bypass,js,1024,500,0.0001245703125,2.4719338579299276e-05,0.19843683525558528,0.00023442382812499996,0.000400390625,0.0,490,0.00012265824298469388,2.0242117927608448e-05,0.16502859844596335,0.00022026367187500008,0.000400390625,0.0
Chrome,steerable-nafx,js-bypass-jspp,js-bypass,js,8192,500,3.94970703125e-05,2.411024994991416e-06,0.06104313499496131,5.005493164062499e-05,6.591796875e-05,0.0,490,3.9306640625e-05,1.7053787304273228e-06,0.04338652968838704,4.5166015625e-05,5.859375e-05,0.0
Chrome,steerable-nafx,onnx,wasm-onnx,wasm,128,500,0.276865625,0.003939742128416604,0.01422979876399103,0.28809296875,0.339296875,1.0,490,0.27655038265306126,0.002097637238033107,0.007585009349506635,0.28559843749999997,0.291328125,1.0
Chrome,steerable-nafx,onnx,wasm-onnx,wasm,1024,500,0.0371996875,0.0003839849001948686,0.010322261448966972,0.038544970703125,0.0436767578125,1.0,490,0.03717530293367347,0.0003463547666729171,0.009316797425722877,0.037743017578125,0.0436767578125,1.0
Chrome,steerable-nafx,onnx,wasm-onnx,wasm,8192,500,0.0072455566406249994,7.638395417773886e-05,0.010542178878219356,0.007411541748046875,0.00868408203125,0.0,490,0.007239718690210459,3.4866181388433036e-05,0.004815958033780933,0.007364569091796874,0.0074114990234375,0.0
Chrome,steerable-nafx,onnx-jspp,wasm-onnx,js,128,500,0.276830234375,0.002593474881124834,0.00936846687638771,0.28804921875,0.293984375,1.0,490,0.2766130420918367,0.002076292543634509,0.007506126710197457,0.285841796875,0.2883984375,1.0
Chrome,steerable-nafx,onnx-jspp,wasm-onnx,js,1024,500,0.03718111328125,0.0002758297003406752,0.007418543340921771,0.038579150390625004,0.0390966796875,1.0,490,0.0371524732940051,0.00018714555278201816,0.00503722999276648,0.03772998046875,0.03861328125,1.0
Chrome,steerable-nafx,onnx-jspp,wasm-onnx,js,8192,500,0.007252158203125,5.867994381355305e-05,0.008091376686772704,0.007412738037109375,0.008173828125,0.0,490,0.007247507523517219,3.6497629240137344e-05,0.005035887044160669,0.007368768310546875,0.00741455078125,0.0
Chrome,steerable-nafx,onnxrt-web,js-onnx,wasm,128,500,0.27832437499999996,0.01382402241450817,0.04966874501921785,0.285391796875,0.584609375,1.0,490,0.27759311224489797,0.0014172087384648742,0.005105345471304726,0.284104296875,0.28828125,1.0
Chrome,steerable-nafx,onnxrt-web,js-onnx,wasm,1024,500,0.03730439453125,0.0014297750901885455,0.0383272562965958,0.038561181640625,0.068251953125,1.0,490,0.0372219387755102,0.00031572488710676736,0.00848222573818469,0.03836416015625,0.0412255859375,1.0
Chrome,steerable-nafx,onnxrt-web,js-onnx,wasm,8192,500,0.007243967285156251,0.00021191679750364711,0.02925424552066791,0.007611309814453125,0.01159912109375,0.0,490,0.007232741998166454,8.1296242016884e-05,0.01124003068787648,0.00755133056640625,0.0081793212890625,0.0
Chrome,steerable-nafx,onnxrt-web-jspp,js-onnx,js,128,500,0.2784034375,0.011458796345665866,0.04115896142864926,0.28789492187499993,0.5255078125,1.0,490,0.2776574457908163,0.0016693560419058892,0.006012286244120971,0.28492968750000003,0.2943359375,1.0
