"Environment","Run","Model.Unique","Iteration","Iteration.Count","response","SE","df","lower.CL","upper.CL","p.value"
"Firefox","onnx","steerable-nafx",47,"47",0.0208154626669469,0.000278214915770835,18850.4687552155,0.0202772177279311,0.0213679949514094,1
"Firefox","onnx","steerable-nafx",48,"48",0.0208427030982916,0.000278579005410993,18850.4687552155,0.0203037537778963,0.0213959584614577,1
"Firefox","onnx","steerable-nafx",49,"49",0.0208349771293103,0.000278475741801425,18850.4687552155,0.0202962275865404,0.02138802741189,1
"Firefox","onnx","steerable-nafx",5,"5",0.0209552637239081,0.000280083466084105,18850.4687552155,0.0204134038178563,0.0215115069322453,1
"Firefox","onnx","steerable-nafx",6,"6",0.0209506710779551,0.000280022081784008,18850.4687552155,0.0204089299282567,0.0215067923776323,1
"Firefox","onnx","steerable-nafx",7,"7",0.0209423866053408,0.000279911353337208,18850.4687552155,0.0204008596750201,0.0214982879993329,1
"Firefox","onnx","steerable-nafx",8,"8",0.0209671500001481,0.000280242335449432,18850.4687552155,0.0204249827395046,0.0215237087215954,1
"Firefox","onnx","steerable-nafx",9,"9",0.0209687614780434,0.000280263874110091,18850.4687552155,0.0204265525479048,0.0215253629750743,1
"Native","bypass","guitar-lstm",0,"0",0.000511771112045849,6.84022061435472e-06,18850.4687552155,0.000498537766460378,0.000525355727780075,1
"Native","bypass","guitar-lstm",1,"1",0.000495713587806486,6.62559926169863e-06,18850.4687552155,0.000482895456684092,0.000508871967492408,1
"Native","bypass","guitar-lstm",10,"10",0.0004973708260586,6.64774954526912e-06,18850.4687552155,0.000484509842172556,0.000510573196005608,1
"Native","bypass","guitar-lstm",11,"11",0.000496303582003413,6.63348499493599e-06,18850.4687552155,0.000483470194847769,0.000509477622683599,1
"Native","bypass","guitar-lstm",12,"12",0.000496762282429676,6.63961588438574e-06,18850.4687552155,0.00048391703422694,0.000509948499000376,1
"Native","bypass","guitar-lstm",13,"13",0.000497928733544057,6.6552064145474e-06,18850.4687552155,0.000485053323320953,0.00051114591276542,1
"Native","bypass","guitar-lstm",14,"14",0.000499210329932549,6.67233595122796e-06,18850.4687552155,0.00048630178026974,0.00051246152825748,1
"Native","bypass","guitar-lstm",15,"15",0.000495808677972464,6.62687021603395e-06,18850.4687552155,0.000482988088014473,0.000508969581762101,1
"Native","bypass","guitar-lstm",16,"16",0.000498216303407138,6.65905001036442e-06,18850.4687552155,0.0004853334572204,0.000511441115974726,1
"Native","bypass","guitar-lstm",17,"17",0.000495620422624604,6.62435403627921e-06,18850.4687552155,0.000482804700561689,0.000508776329304204,1
"Native","bypass","guitar-lstm",18,"18",0.000495258741824585,6.61951988990817e-06,18850.4687552155,0.000482452372081302,0.000508405047933596,1
"Native","bypass","guitar-lstm",19,"19",0.000495655793050424,6.62482678964519e-06,18850.4687552155,0.000482839156381238,0.000508812638613896,1
"Native","bypass","guitar-lstm",2,"2",0.000498328354398652,6.6605476593797e-06,18850.4687552155,0.000485442610804344,0.000511556141283521,1
"Native","bypass","guitar-lstm",20,"20",0.000496539373264961,6.63663652930352e-06,18850.4687552155,0.000483699889033542,0.000509719672863649,1
"Native","bypass","guitar-lstm",21,"21",0.000496872219971358,6.64108528549338e-06,18850.4687552155,0.000484024129010506,0.000510061354759252,1
"Native","bypass","guitar-lstm",22,"22",0.000496442691252529,6.63534429869708e-06,18850.4687552155,0.000483605707018574,0.000509620424493022,1
"Native","bypass","guitar-lstm",23,"23",0.000497489151691025,6.6493310597608e-06,18850.4687552155,0.000484625108148136,0.000510694662511384,1
"Native","bypass","guitar-lstm",24,"24",0.00049735046734933,6.64747743521924e-06,18850.4687552155,0.000484490009897523,0.000510552296888261,1
"Native","bypass","guitar-lstm",25,"25",0.000496224502693185,6.63242803819249e-06,18850.4687552155,0.000483393160365427,0.000509396444266922,1
"Native","bypass","guitar-lstm",26,"26",0.000496104364428998,6.63082229646163e-06,18850.4687552155,0.000483276128629004,0.000509273117014308,1
"Native","bypass","guitar-lstm",27,"27",0.000496434978168435,6.6352412073041e-06,18850.4687552155,0.000483598193378929,0.000509612506670362,1
"Native","bypass","guitar-lstm",28,"28",0.000497710021469429,6.65228315685219e-06,18850.4687552155,0.000484840266689547,0.000510921395127679,1
"Native","bypass","guitar-lstm",29,"29",0.000499025353966017,6.66986360296594e-06,18850.4687552155,0.000486121587400246,0.000512271642229856,1
"Native","bypass","guitar-lstm",3,"3",0.000497091987436007,6.64402264930055e-06,18850.4687552155,0.000484238213741723,0.000510286955801623,1
"Native","bypass","guitar-lstm",30,"30",0.000497464943458061,6.64900749782023e-06,18850.4687552155,0.000484601525890155,0.000510669811687358,1
"Native","bypass","guitar-lstm",31,"31",0.000498068406342523,6.65707325058572e-06,18850.4687552155,0.000485189384468883,0.000511289293083225,1
"Native","bypass","guitar-lstm",32,"32",0.000496953997336534,6.64217830384848e-06,18850.4687552155,0.000484103791781659,0.000510145302848908,1
"Native","bypass","guitar-lstm",33,"33",0.00049745254925171,6.64884183957224e-06,18850.4687552155,0.000484589452172421,0.000510657088485239,1
"Native","bypass","guitar-lstm",34,"34",0.000497087898473121,6.64396799711801e-06,18850.4687552155,0.000484234230510984,0.0005102827583,1
"Native","bypass","guitar-lstm",35,"35",0.000497759392273215,6.65294303620421e-06,18850.4687552155,0.00048488836086616,0.000510972076445837,1
"Native","bypass","guitar-lstm",36,"36",0.000497082478392238,6.64389555350382e-06,18850.4687552155,0.000484228950582216,0.000510277194346761,1
"Native","bypass","guitar-lstm",37,"37",0.000496882233005385,6.64121911751351e-06,18850.4687552155,0.000484033883128122,0.000510071633582449,1
"Native","bypass","guitar-lstm",38,"38",0.000498951624222404,6.66887814735839e-06,18850.4687552155,0.000486049764155758,0.000512195955380397,1
"Native","bypass","guitar-lstm",39,"39",0.000499791983758862,6.6801102088981e-06,18850.4687552155,0.000486868393727589,0.000513058621688599,1
"Native","bypass","guitar-lstm",4,"4",0.000498397586003249,6.66147299384619e-06,18850.4687552155,0.000485510052222416,0.000511627210593927,1
"Native","bypass","guitar-lstm",40,"40",0.000497645746394549,6.65142407027651e-06,18850.4687552155,0.000484777653635557,0.000510855413914698,1
"Native","bypass","guitar-lstm",41,"41",0.00049576797015652,6.62632612428037e-06,18850.4687552155,0.000482948432818701,0.000508927793384898,1
"Native","bypass","guitar-lstm",42,"42",0.000497402337749443,6.64817072362842e-06,18850.4687552155,0.000484540539036056,0.000510605544152829,1
"Native","bypass","guitar-lstm",43,"43",0.000498421309951785,6.66179008294716e-06,18850.4687552155,0.000485533162718565,0.000511651564278524,1
"Native","bypass","guitar-lstm",44,"44",0.000498679528432908,6.66524137462039e-06,18850.4687552155,0.000485784704202264,0.000511916636993423,1
"Native","bypass","guitar-lstm",45,"45",0.000498015078344386,6.65636048024056e-06,18850.4687552155,0.000485137435422805,0.000511234549529686,1
"Native","bypass","guitar-lstm",46,"46",0.000498078320574493,6.6572057620392e-06,18850.4687552155,0.00048519904233926,0.000511299470481734,1
"Native","bypass","guitar-lstm",47,"47",0.000497687844248578,6.65198674097475e-06,18850.4687552155,0.000484818662925894,0.0005108986292276,1
"Native","bypass","guitar-lstm",48,"48",0.000496466133448169,6.63565762195056e-06,18850.4687552155,0.000483628543047377,0.000509644488945785,1
"Native","bypass","guitar-lstm",49,"49",0.000496524709208673,6.6364405327384e-06,18850.4687552155,0.000483685604159509,0.000509704619559971,1
"Native","bypass","guitar-lstm",5,"5",0.000496752707853182,6.63948791269298e-06,18850.4687552155,0.000483907707229249,0.000509938670273267,1
"Native","bypass","guitar-lstm",6,"6",0.000497304855826409,6.64686780159205e-06,18850.4687552155,0.000484445577794526,0.000510505474638519,1
"Native","bypass","guitar-lstm",7,"7",0.000498450551427246,6.6621809181048e-06,18850.4687552155,0.000485561648069773,0.000511681581949042,1
"Native","bypass","guitar-lstm",8,"8",0.000498325773107193,6.66051315840334e-06,18850.4687552155,0.000485440096259759,0.000511553491473438,1
"Native","bypass","guitar-lstm",9,"9",0.000496872980821889,6.64109545485499e-06,18850.4687552155,0.000484024870187012,0.000510062135806042,1
"Native","bypass","steerable-nafx",0,"0",0.000141436487717168,1.8904091226201e-06,18850.4687552155,0.000137779231814477,0.000145190822987784,4.38889466321372e-25
"Native","bypass","steerable-nafx",1,"1",0.00012321161246927,1.64681943099729e-06,18850.4687552155,0.000120025614257236,0.000126482180834684,1
"Native","bypass","steerable-nafx",10,"10",0.000122741789044491,1.64053987398509e-06,18850.4687552155,0.000119567939497353,0.000125999886266968,1
"Native","bypass","steerable-nafx",11,"11",0.000122868613792095,1.64223498578909e-06,18850.4687552155,0.000119691484818521,0.00012613007749115,1
"Native","bypass","steerable-nafx",12,"12",0.000123051803324897,1.64468345696911e-06,18850.4687552155,0.000119869937447779,0.000126318129665378,1
"Native","bypass","steerable-nafx",13,"13",0.000122773645350752,1.64096565839859e-06,18850.4687552155,0.000119598972065228,0.00012603258817719,1
"Native","bypass","steerable-nafx",14,"14",0.000122973964965718,1.6436430865056e-06,18850.4687552155,0.000119794111828049,0.00012623822513995,1
"Native","bypass","steerable-nafx",15,"15",0.000122853302590394,1.64203033962005e-06,18850.4687552155,0.000119676569532922,0.000126114359864025,1
"Native","bypass","steerable-nafx",16,"16",0.000122933659181924,1.6431043682257e-06,18850.4687552155,0.000119754848268706,0.000126196849466566,1
"Native","bypass","steerable-nafx",17,"17",0.000122751673364664,1.64067198564404e-06,18850.4687552155,0.00011957756822939,0.000126010032959691,1
"Native","bypass","steerable-nafx",18,"18",0.000122817005895503,1.64154520594451e-06,18850.4687552155,0.00011964121139571,0.00012607709969808,1
"Native","bypass","steerable-nafx",19,"19",0.000122925326974922,1.64299300177153e-06,18850.4687552155,0.000119746731515395,0.000126188296086803,1
"Native","bypass","steerable-nafx",2,"2",0.000123482578037532,1.65044109744578e-06,18850.4687552155,0.000120289573214686,0.00012676033899947,1
"Native","bypass","steerable-nafx",20,"20",0.000122998015990363,1.64396454723424e-06,18850.4687552155,0.000119817540942795,0.000126262914582669,1
"Native","bypass","steerable-nafx",21,"21",0.000122905710888741,1.64273081745922e-06,18850.4687552155,0.00011972762266075,0.00012616815930497,1
"Native","bypass","steerable-nafx",22,"22",0.000122830229764448,1.64172195328102e-06,18850.4687552155,0.000119654093322674,0.000126090674585623,1
"Native","bypass","steerable-nafx",23,"23",0.000123030244034107,1.64439530020953e-06,18850.4687552155,0.000119848935635788,0.000126295998097892,1
"Native","bypass","steerable-nafx",24,"24",0.000123192296923702,1.646561263645e-06,18850.4687552155,0.000120006798171843,0.000126462352571109,1
"Native","bypass","steerable-nafx",25,"25",0.000122708041697324,1.64008881433296e-06,18850.4687552155,0.00011953506478699,0.000125965243119447,1
"Native","bypass","steerable-nafx",26,"26",0.000122738696194108,1.64049853562417e-06,18850.4687552155,0.000119564926621703,0.000125996711318978,1
"Native","bypass","steerable-nafx",27,"27",0.000122756644297486,1.64073842604359e-06,18850.4687552155,0.000119582410624141,0.000126015135842541,1
"Native","bypass","steerable-nafx",28,"28",0.0001227572067849,1.64074594412718e-06,18850.4687552155,0.00011958295856679,0.0001260157132608,1
"Native","bypass","steerable-nafx",29,"29",0.000122718163415254,1.64022409899833e-06,18850.4687552155,0.000119544924778167,0.000125975633511489,1
"Native","bypass","steerable-nafx",3,"3",0.000123027199142602,1.64435460285645e-06,18850.4687552155,0.000119845969478899,0.000126292872381815,1
"Native","bypass","steerable-nafx",30,"30",0.000122879264162078,1.64237733630204e-06,18850.4687552155,0.0001197018597919,0.000126141010567953,1
"Native","bypass","steerable-nafx",31,"31",0.000123310798966477,1.64814513599878e-06,18850.4687552155,0.000120122235996166,0.000126584000169928,1
"Native","bypass","steerable-nafx",32,"32",0.000122949683392591,1.64331854431644e-06,18850.4687552155,0.00011977045812633,0.000126213299028996,1
"Native","bypass","steerable-nafx",33,"33",0.000122947831840849,1.64329379688132e-06,18850.4687552155,0.000119768654451898,0.000126211398329074,1
"Native","bypass","steerable-nafx",34,"34",0.000122774833912566,1.64098154445552e-06,18850.4687552155,0.000119600129893285,0.000126033808288569,1
"Native","bypass","steerable-nafx",35,"35",0.00012283590686234,1.64179783212826e-06,18850.4687552155,0.000119659623622523,0.000126096502378214,1
"Native","bypass","steerable-nafx",36,"36",0.000122964089607924,1.64351109463587e-06,18850.4687552155,0.000119784491826643,0.000126228087647507,1
"Native","bypass","steerable-nafx",37,"37",0.000122681191038478,1.63972993430667e-06,18850.4687552155,0.000119508908430811,0.000125937679728144,1
"Native","bypass","steerable-nafx",38,"38",0.000122879597328751,1.64238178933483e-06,18850.4687552155,0.00011970218434357,0.000126141352578309,1
"Native","bypass","steerable-nafx",39,"39",0.00012265200907447,1.63933989456611e-06,18850.4687552155,0.000119480481052214,0.00012590772314877,1
"Native","bypass","steerable-nafx",4,"4",0.000123070860797519,1.6449381749749e-06,18850.4687552155,0.000119888502133458,0.000126337693005635,1
"Native","bypass","steerable-nafx",40,"40",0.000122778063680116,1.64102471282134e-06,18850.4687552155,0.000119603276145707,0.0001260371237881,1
"Native","bypass","steerable-nafx",41,"41",0.0001227872071649,1.64114692263668e-06,18850.4687552155,0.00011961218319883,0.000126046509980461,1
"Native","bypass","steerable-nafx",42,"42",0.000122856206201751,1.6420691486536e-06,18850.4687552155,0.000119679398062877,0.000126117340549768,1
"Native","bypass","steerable-nafx",43,"43",0.000122646954664111,1.63927233842407e-06,18850.4687552155,0.000119475557338483,0.000125902534572528,1
"Native","bypass","steerable-nafx",44,"44",0.00012299859929157,1.64397234351044e-06,18850.4687552155,0.000119818109161036,0.000126263513367209,1
"Native","bypass","steerable-nafx",45,"45",0.000122782824539817,1.64108834542954e-06,18850.4687552155,0.000119607913899393,0.000126042011021579,1
"Native","bypass","steerable-nafx",46,"46",0.000121963667454671,1.63013967121109e-06,18850.4687552155,0.000118809938527208,0.000125201109969325,1
"Native","bypass","steerable-nafx",47,"47",0.000122610015846328,1.63877862227457e-06,18850.4687552155,0.000119439573682353,0.000125864615238977,1
"Native","bypass","steerable-nafx",48,"48",0.000122626518781319,1.63899919688979e-06,18850.4687552155,0.000119455649885477,0.000125881556233141,1
"Native","bypass","steerable-nafx",49,"49",0.000122548478142809,1.63795612280507e-06,18850.4687552155,0.000119379627216944,0.000125801444059016,1
"Native","bypass","steerable-nafx",5,"5",0.000123044904719349,1.64459125171803e-06,18850.4687552155,0.000119863217225944,0.000126311047941042,1
"Native","bypass","steerable-nafx",6,"6",0.000123067053149422,1.64488728278425e-06,18850.4687552155,0.000119884792943289,0.000126333784286111,1
"Native","bypass","steerable-nafx",7,"7",0.000122969751145888,1.64358676551251e-06,18850.4687552155,0.00011979000696891,0.000126233899467141,1
"Native","bypass","steerable-nafx",8,"8",0.000122976038213955,1.64367079708754e-06,18850.4687552155,0.000119796131466362,0.000126240353421149,1
"Native","bypass","steerable-nafx",9,"9",0.000122280357720384,1.63437248395278e-06,18850.4687552155,0.000119118439835727,0.000125526206562525,1
"Native","onnx","guitar-lstm",0,"0",0.00352333417459203,4.70921130267822e-05,18850.4687552155,0.00343222801864062,0.00361685868142433,1
"Native","onnx","guitar-lstm",1,"1",0.00347666749939152,4.64683764652676e-05,18850.4687552155,0.00338676804742499,0.00356895327110323,1
"Native","onnx","guitar-lstm",10,"10",0.00346441304805065,4.6304586152164e-05,18850.4687552155,0.00337483047092472,0.00355637353369486,1
"Native","onnx","guitar-lstm",11,"11",0.00347219599196483,4.64086112761873e-05,18850.4687552155,0.00338241216395923,0.00356436307055628,1
"Native","onnx","guitar-lstm",12,"12",0.00347309336313333,4.64206053427163e-05,18850.4687552155,0.00338328633095987,0.00356528426183148,1
"Native","onnx","guitar-lstm",13,"13",0.00346930993859801,4.63700369188834e-05,18850.4687552155,0.00337960073798087,0.00356140040886779,1
"Native","onnx","guitar-lstm",14,"14",0.00348247118069098,4.65459471986078e-05,18850.4687552155,0.00339242165749437,0.0035749110071714,1
"Native","onnx","guitar-lstm",15,"15",0.00347483244815642,4.64438495723045e-05,18850.4687552155,0.00338498044683059,0.00356706950968246,1
"Native","onnx","guitar-lstm",16,"16",0.00347830980042384,4.64903271012293e-05,18850.4687552155,0.00338836788193935,0.0035706391658983,1
"Native","onnx","guitar-lstm",17,"17",0.0034731562350001,4.64214456743197e-05,18850.4687552155,0.00338334757708982,0.00356534880258915,1
"Native","onnx","guitar-lstm",18,"18",0.00347506221025382,4.64469205221844e-05,18850.4687552155,0.00338520426775397,0.00356730537065832,1
"Native","onnx","guitar-lstm",19,"19",0.00346855099491977,4.63598930438759e-05,18850.4687552155,0.00337886141902105,0.00356062131954632,1
"Native","onnx","guitar-lstm",2,"2",0.00347347046186563,4.64256455617938e-05,18850.4687552155,0.0033836536786966,0.00356567137039289,1
"Native","onnx","guitar-lstm",20,"20",0.00346741073128992,4.63446525298978e-05,18850.4687552155,0.00337775064025723,0.00355945078839476,1
"Native","onnx","guitar-lstm",21,"21",0.00346944587954251,4.63718538757788e-05,18850.4687552155,0.00337973316377288,0.00356153995827211,1
"Native","onnx","guitar-lstm",22,"22",0.00347220940102117,4.64087904986979e-05,18850.4687552155,0.00338242522628502,0.00356437683554689,1
"Native","onnx","guitar-lstm",23,"23",0.00347147320889428,4.63989507159435e-05,18850.4687552155,0.00338170807056836,0.00356362110170122,1
"Native","onnx","guitar-lstm",24,"24",0.00347165253471511,4.64013475455954e-05,18850.4687552155,0.00338188275939327,0.00356380518760388,1
"Native","onnx","guitar-lstm",25,"25",0.00347071635003839,4.6388834706215e-05,18850.4687552155,0.0033809707825217,0.00356284415254231,1
"Native","onnx","guitar-lstm",26,"26",0.00347504707437662,4.64467182193642e-05,18850.4687552155,0.00338518952325934,0.00356728983300956,1
"Native","onnx","guitar-lstm",27,"27",0.00346891550724135,4.6364765035744e-05,18850.4687552155,0.0033792165058057,0.0035609955075993,1
"Native","onnx","guitar-lstm",28,"28",0.00347369645146443,4.64286660892836e-05,18850.4687552155,0.00338387382467041,0.00356590335873172,1
"Native","onnx","guitar-lstm",29,"29",0.00347497087270735,4.64456997245395e-05,18850.4687552155,0.00338511529200809,0.00356721160861885,1
"Native","onnx","guitar-lstm",3,"3",0.00347202028928631,4.6406262872662e-05,18850.4687552155,0.00338224100458964,0.00356418270396978,1
"Native","onnx","guitar-lstm",30,"30",0.00348346766235331,4.65592659542938e-05,18850.4687552155,0.00339339237219584,0.003575933939761,1
"Native","onnx","guitar-lstm",31,"31",0.00348056476096075,4.65204664099672e-05,18850.4687552155,0.00339056453384695,0.00357295398282739,1
"Native","onnx","guitar-lstm",32,"32",0.00347896573697999,4.64990942055998e-05,18850.4687552155,0.00338900685732883,0.00357131251384374,1
"Native","onnx","guitar-lstm",33,"33",0.00347315100786183,4.6421375809534e-05,18850.4687552155,0.00338334248511456,0.00356534343670005,1
"Native","onnx","guitar-lstm",34,"34",0.00347116829498345,4.63948753033824e-05,18850.4687552155,0.00338141104110247,0.00356330809405823,1
"Native","onnx","guitar-lstm",35,"35",0.00347330909780188,4.64234888050538e-05,18850.4687552155,0.00338349648717478,0.00356550572302993,1
"Native","onnx","guitar-lstm",36,"36",0.00348131227337565,4.65304574972122e-05,18850.4687552155,0.00339129271713232,0.00357372133745041,1
"Native","onnx","guitar-lstm",37,"37",0.00347033559542909,4.63837456234859e-05,18850.4687552155,0.00338059987344141,0.00356245329106114,1
"Native","onnx","guitar-lstm",38,"38",0.00347572162205491,4.64557340759178e-05,18850.4687552155,0.00338584662852572,0.00356798228609671,1
"Native","onnx","guitar-lstm",39,"39",0.00347325641508723,4.64227846594264e-05,18850.4687552155,0.00338344516672648,0.00356545164188849,1
"Native","onnx","guitar-lstm",4,"4",0.00346914138169657,4.63677840242498e-05,18850.4687552155,0.0033794365396133,0.00356122737773816,1
"Native","onnx","guitar-lstm",40,"40",0.00347465049131232,4.64414175769718e-05,18850.4687552155,0.00338480319501525,0.00356688272291782,1
"Native","onnx","guitar-lstm",41,"41",0.00347615959182269,4.64615878839258e-05,18850.4687552155,0.00338627327329848,0.00356843188147378,1
"Native","onnx","guitar-lstm",42,"42",0.00346883325103558,4.63636656173104e-05,18850.4687552155,0.00337913637657578,0.00356091106795856,1
"Native","onnx","guitar-lstm",43,"43",0.00347240055881536,4.64113454719148e-05,18850.4687552155,0.00338261144113286,0.00356457306749458,1
"Native","onnx","guitar-lstm",44,"44",0.0034848924620633,4.65783095152103e-05,18850.4687552155,0.00339478032952355,0.00357739655980923,1
"Native","onnx","guitar-lstm",45,"45",0.00347512237726862,4.64477247013286e-05,18850.4687552155,0.00338526287897384,0.00356736713476555,1
"Native","onnx","guitar-lstm",46,"46",0.00347133777506804,4.63971405370798e-05,18850.4687552155,0.00338157613878158,0.00356348207287628,1
"Native","onnx","guitar-lstm",47,"47",0.00347105425862744,4.639335111842e-05,18850.4687552155,0.00338129995349146,0.00356319103068479,1
"Native","onnx","guitar-lstm",48,"48",0.00347037725815508,4.63843024783582e-05,18850.4687552155,0.00338064045885521,0.00356249605969582,1
"Native","onnx","guitar-lstm",49,"49",0.00347561581346784,4.64543198615133e-05,18850.4687552155,0.00338574355593051,0.00356787366889274,1
"Native","onnx","guitar-lstm",5,"5",0.00346853887265667,4.63597310203619e-05,18850.4687552155,0.00337884961021468,0.00356060887550601,1
"Native","onnx","guitar-lstm",6,"6",0.00347107661250479,4.63936498954495e-05,18850.4687552155,0.00338132172934365,0.0035632139779306,1
"Native","onnx","guitar-lstm",7,"7",0.00347198272422069,4.64057607862212e-05,18850.4687552155,0.00338220441087915,0.00356414414176508,1
"Native","onnx","guitar-lstm",8,"8",0.00347736130280597,4.6477649689774e-05,18850.4687552155,0.0033874439105139,0.00356966549105695,1
"Native","onnx","guitar-lstm",9,"9",0.00347125919540173,4.63960902584675e-05,18850.4687552155,0.00338149959102339,0.00356340140736622,1
"Native","onnx","steerable-nafx",0,"0",0.0114190058414279,0.000152623931506659,18850.4687552155,0.0111237338985899,0.0117221155769551,1
"Native","onnx","steerable-nafx",1,"1",0.0113688266414451,0.00015195324730809,18850.4687552155,0.0110748522292394,0.0116706044042729,1
"Native","onnx","steerable-nafx",10,"10",0.0113758250353708,0.00015204678630877,18850.4687552155,0.0110816696591302,0.0116777885658005,1
"Native","onnx","steerable-nafx",11,"11",0.0113640443872905,0.000151889328746292,18850.4687552155,0.0110701936343153,0.0116656952084377,1
"Native","onnx","steerable-nafx",12,"12",0.0113684794614934,0.00015194860697688,18850.4687552155,0.0110745140266452,0.0116702480086657,1
"Native","onnx","steerable-nafx",13,"13",0.011368310625521,0.000151946350352245,18850.4687552155,0.0110743495564229,0.0116700746910573,1
"Native","onnx","steerable-nafx",14,"14",0.0113642372106449,0.000151891905981021,18850.4687552155,0.0110703814716553,0.0116658931501567,1
"Native","onnx","steerable-nafx",15,"15",0.0113662467653812,0.000151918765249568,18850.4687552155,0.0110723390634503,0.0116679560471554,1
"Native","onnx","steerable-nafx",16,"16",0.0113727831731051,0.000152006129443843,18850.4687552155,0.0110787064531498,0.011674665959372,1
"Native","onnx","steerable-nafx",17,"17",0.0113618535803805,0.000151860046900882,18850.4687552155,0.011068059477154,0.0116634462480498,1
"Native","onnx","steerable-nafx",18,"18",0.0113680700941076,0.000151943135462047,18850.4687552155,0.0110741152446558,0.0116698277749013,1
"Native","onnx","steerable-nafx",19,"19",0.0113693223094824,0.000151959872298532,18850.4687552155,0.0110753350803234,0.0116711132294807,1
"Native","onnx","steerable-nafx",2,"2",0.0113665223591689,0.000151922448775783,18850.4687552155,0.0110726075309509,0.0116682389563924,1
"Native","onnx","steerable-nafx",20,"20",0.0113680188009861,0.000151942449889416,18850.4687552155,0.0110740652778687,0.0116697751202388,1
"Native","onnx","steerable-nafx",21,"21",0.011370365666176,0.000151973817575622,18850.4687552155,0.0110763514579645,0.0116721842813674,1
"Native","onnx","steerable-nafx",22,"22",0.01136440121891,0.000151894098079578,18850.4687552155,0.0110705412390049,0.0116660615119096,1
"Native","onnx","steerable-nafx",23,"23",0.011363303241265,0.000151879422750814,18850.4687552155,0.0110694716527975,0.0116649343891955,1
"Native","onnx","steerable-nafx",24,"24",0.0113686893725138,0.000151951412601613,18850.4687552155,0.0110747185097996,0.0116704634916313,1
"Native","onnx","steerable-nafx",25,"25",0.0113606939696006,0.000151844547797133,18850.4687552155,0.0110669298515176,0.0116622558561913,1
"Native","onnx","steerable-nafx",26,"26",0.0113729597753372,0.000152008489870604,18850.4687552155,0.0110788784888123,0.0116748472493901,1
"Native","onnx","steerable-nafx",27,"27",0.011361026318426,0.000151848989898755,18850.4687552155,0.0110672536064878,0.01166259702699,1
"Native","onnx","steerable-nafx",28,"28",0.0113628664261199,0.00015187358437524,18850.4687552155,0.0110690461327914,0.0116644859790899,1
"Native","onnx","steerable-nafx",29,"29",0.011369059210375,0.000151956355773477,18850.4687552155,0.0110750787844163,0.0116708431465867,1
"Native","onnx","steerable-nafx",3,"3",0.0113686231519459,0.000151950527512004,18850.4687552155,0.011074654001559,0.0116703955132835,1
"Native","onnx","steerable-nafx",30,"30",0.0113668540124997,0.000151926881581577,18850.4687552155,0.0110729306084105,0.0116685794132351,1
"Native","onnx","steerable-nafx",31,"31",0.0113635393637771,0.000151882578712604,18850.4687552155,0.0110697016696685,0.011665176779419,1
"Native","onnx","steerable-nafx",32,"32",0.011358165019755,0.000151810746407295,18850.4687552155,0.0110644662950998,0.0116596597770939,1
"Native","onnx","steerable-nafx",33,"33",0.0113664125270893,0.000151920980784259,18850.4687552155,0.0110725005389024,0.0116681262088951,1
"Native","onnx","steerable-nafx",34,"34",0.0113638155216552,0.000151886269778328,18850.4687552155,0.0110699706866733,0.0116654602677199,1
"Native","onnx","steerable-nafx",35,"35",0.0113674817338855,0.000151935271568159,18850.4687552155,0.0110735420982158,0.0116692237970578,1
"Native","onnx","steerable-nafx",36,"36",0.0113637797630314,0.000151885791836392,18850.4687552155,0.0110699358526938,0.0116654235599078,1
"Native","onnx","steerable-nafx",37,"37",0.0113668581753412,0.000151926937221204,18850.4687552155,0.0110729346636096,0.0116685836865765,1
"Native","onnx","steerable-nafx",38,"38",0.0113665367815079,0.000151922641541609,18850.4687552155,0.011072621580358,0.0116682537615627,1
"Native","onnx","steerable-nafx",39,"39",0.0113583838525364,0.000151813671278329,18850.4687552155,0.0110646794693167,0.0116598844186424,1
"Native","onnx","steerable-nafx",4,"4",0.0113713141821785,0.000151986495232802,18850.4687552155,0.0110772754472992,0.0116731579750814,1
"Native","onnx","steerable-nafx",40,"40",0.0113677002024924,0.000151938191571718,18850.4687552155,0.0110737549176751,0.0116694480647651,1
"Native","onnx","steerable-nafx",41,"41",0.0113624940408248,0.000151868607154931,18850.4687552155,0.0110686833766121,0.0116641037090806,1
"Native","onnx","steerable-nafx",42,"42",0.0113687477075914,0.000151952192295486,18850.4687552155,0.0110747753364524,0.0116705233751738,1
"Native","onnx","steerable-nafx",43,"43",0.0113626913520468,0.000151871244373517,18850.4687552155,0.0110688755857728,0.0116643062577947,1
"Native","onnx","steerable-nafx",44,"44",0.0113565905519203,0.000151789702414998,18850.4687552155,0.0110629325397564,0.0116580435160825,1
"Native","onnx","steerable-nafx",45,"45",0.0113609696531927,0.000151848232523655,18850.4687552155,0.0110671984065005,0.0116625388576167,1
"Native","onnx","steerable-nafx",46,"46",0.0113634991185253,0.000151882040803381,18850.4687552155,0.0110696624650759,0.0116651354658844,1
"Native","onnx","steerable-nafx",47,"47",0.0113741754036194,0.000152024737692022,18850.4687552155,0.011080062683454,0.0116760951456974,1
"Native","onnx","steerable-nafx",48,"48",0.0113741821400211,0.000152024827729292,18850.4687552155,0.0110800692456663,0.0116761020609123,1
"Native","onnx","steerable-nafx",49,"49",0.0113575052307337,0.00015180192781172,18850.4687552155,0.011063823566862,0.0116589824744223,1
