"contrast","Buffer.Size","Environment","Model.Unique","ratio","SE","df","null","t.ratio","p.value"
"(wasm-bypass js) / (js-onnx js)","8192","Firefox","steerable-nafx",0.00732937318653335,0.000102783825858524,1296.00000000011,1,-350.543588664495,0
"(wasm-bypass js) / (wasm-onnx js)","8192","Firefox","steerable-nafx",0.00707247154581845,9.91811530473581e-05,1296.00000000011,1,-353.087880212896,0
"(js-bypass js) / (js-onnx js)","8192","Firefox","steerable-nafx",0.00747808170063618,0.000104869247030051,1296.00000000011,1,-349.111262026384,0
"(js-bypass js) / (wasm-onnx js)","8192","Firefox","steerable-nafx",0.00721596768223372,0.00010119347818367,1296.00000000011,1,-351.655553574787,0
"(js-onnx js) / (wasm-onnx js)","8192","Firefox","steerable-nafx",0.9649490298588,0.0135320102446944,1296.00000000011,1,-2.54429154840099,0.0612016262628015
"(wasm-bypass wasm) / (js-bypass wasm)","128","Safari","steerable-nafx",1.0005608978232,0.0140314150290062,1295.99999999949,1,0.0399856390694808,1
"(wasm-bypass wasm) / (js-onnx wasm)","128","Safari","steerable-nafx",0.00669380585780277,9.38709161219092e-05,1295.99999999949,1,-357.011808459449,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","128","Safari","steerable-nafx",0.0066725915398508,9.35734160892884e-05,1295.99999999949,1,-357.238161910788,0
"(wasm-bypass wasm) / (wasm-bypass js)","128","Safari","steerable-nafx",1.0074935333707,0.0141286351850445,1295.99999999949,1,0.532361401096768,1
"(wasm-bypass wasm) / (js-bypass js)","128","Safari","steerable-nafx",0.964308826541598,0.0135230323219467,1295.99999999949,1,-2.59161753867578,0.0965994095164299
"(wasm-bypass wasm) / (js-onnx js)","128","Safari","steerable-nafx",0.00671305610431402,9.41408729019492e-05,1295.99999999949,1,-356.807031303288,0
"(wasm-bypass wasm) / (wasm-onnx js)","128","Safari","steerable-nafx",0.00666079353210157,9.34079661465565e-05,1295.99999999949,1,-357.364356408735,0
"(js-bypass wasm) / (js-onnx wasm)","128","Safari","steerable-nafx",0.00669005342140161,9.38182936452163e-05,1296.00000000011,1,-357.05179409856,0
"(js-bypass wasm) / (wasm-onnx wasm)","128","Safari","steerable-nafx",0.00666885099584397,9.35209603861733e-05,1296.00000000011,1,-357.278147549899,0
"(js-bypass wasm) / (wasm-bypass js)","128","Safari","steerable-nafx",1.00692874922714,0.0141207149067896,1295.99999999998,1,0.492375762027344,1
"(js-bypass wasm) / (js-bypass js)","128","Safari","steerable-nafx",0.963768251027526,0.0135154515345999,1296.00000000011,1,-2.63160317774555,0.0945910069093886
"(js-bypass wasm) / (js-onnx js)","128","Safari","steerable-nafx",0.00670929287654435,9.40880990919685e-05,1296.00000000011,1,-356.847016942398,0
"(js-bypass wasm) / (wasm-onnx js)","128","Safari","steerable-nafx",0.00665705960186195,9.33556031919319e-05,1296.00000000011,1,-357.404342047844,0
"(js-onnx wasm) / (wasm-onnx wasm)","128","Safari","steerable-nafx",0.996830753923458,0.0139791051723142,1296.00000000011,1,-0.226353451339449,1
"(js-onnx wasm) / (wasm-bypass js)","128","Safari","steerable-nafx",150.511316696808,2.11070286249392,1295.99999999998,1,357.544169860579,0
"(js-onnx wasm) / (js-bypass js)","128","Safari","steerable-nafx",144.059873714074,2.02023073408707,1296.00000000011,1,354.420190920812,0
"(js-onnx wasm) / (js-onnx js)","128","Safari","steerable-nafx",1.0028758298224,0.0140638785919077,1296.00000000011,1,0.204777156160333,1
"(js-onnx wasm) / (wasm-onnx js)","128","Safari","steerable-nafx",0.995068227791111,0.0139543883002915,1296.00000000011,1,-0.352547949286348,1
"(wasm-onnx wasm) / (wasm-bypass js)","128","Safari","steerable-nafx",150.989840656907,2.11741346681603,1295.99999999998,1,357.770523311919,0
"(wasm-onnx wasm) / (js-bypass js)","128","Safari","steerable-nafx",144.517886458724,2.02665369836913,1296.00000000011,1,354.646544372153,0
"(wasm-onnx wasm) / (js-onnx js)","128","Safari","steerable-nafx",1.00606429514253,0.0141085921923588,1296.00000000011,1,0.431130607499781,1
"(wasm-onnx wasm) / (wasm-onnx js)","128","Safari","steerable-nafx",0.998231870229315,0.0139987537958355,1296.00000000011,1,-0.1261944979469,1
"(wasm-bypass js) / (js-bypass js)","128","Safari","steerable-nafx",0.957136492296261,0.0134224507394131,1295.99999999998,1,-3.12397893977285,0.0218855009412429
"(wasm-bypass js) / (js-onnx js)","128","Safari","steerable-nafx",0.00666312574915952,9.34406721073234e-05,1295.99999999998,1,-357.339392704418,0
"(wasm-bypass js) / (wasm-onnx js)","128","Safari","steerable-nafx",0.00661125189540127,9.27132165643182e-05,1295.99999999998,1,-357.896717809864,0
"(js-bypass js) / (js-onnx js)","128","Safari","steerable-nafx",0.00696152095629961,9.76252319908405e-05,1296.00000000011,1,-354.215413764651,0
"(js-bypass js) / (wasm-onnx js)","128","Safari","steerable-nafx",0.00690732403227073,9.68651987574821e-05,1296.00000000011,1,-354.772738870098,0
"(js-onnx js) / (wasm-onnx js)","128","Safari","steerable-nafx",0.992214786916667,0.0139143729316547,1296.00000000011,1,-0.557325105446678,1
"(wasm-bypass wasm) / (js-bypass wasm)","1024","Safari","steerable-nafx",0.89683551655523,0.0125768170362398,1296.00000000011,1,-7.76428295072225,1.98929967521584e-13
"(wasm-bypass wasm) / (js-onnx wasm)","1024","Safari","steerable-nafx",0.00644748879042704,9.04166765962532e-05,1296.00000000011,1,-359.68530281522,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","1024","Safari","steerable-nafx",0.00637479914526431,8.93973097772937e-05,1296.00000000011,1,-360.493809709873,0
"(wasm-bypass wasm) / (wasm-bypass js)","1024","Safari","steerable-nafx",0.964618281937823,0.013527371984935,1296.00000000011,1,-2.56873762935061,0.0825448328263468
"(wasm-bypass wasm) / (js-bypass js)","1024","Safari","steerable-nafx",0.910496833405899,0.0127683971859253,1296.00000000011,1,-6.68624297649108,3.73380659548534e-10
"(wasm-bypass wasm) / (js-onnx js)","1024","Safari","steerable-nafx",0.00644993133735026,9.04509297733278e-05,1296.00000000023,1,-359.65829359006,0
"(wasm-bypass wasm) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.00636822484517132,8.93051147561511e-05,1296.00000000011,1,-360.567387902146,0
"(js-bypass wasm) / (js-onnx wasm)","1024","Safari","steerable-nafx",0.00718915416640949,0.000100817457523925,1296.00000000011,1,-351.921019864495,0
"(js-bypass wasm) / (wasm-onnx wasm)","1024","Safari","steerable-nafx",0.00710810291027511,9.96808312416885e-05,1296.00000000011,1,-352.729526759148,0
"(js-bypass wasm) / (wasm-bypass js)","1024","Safari","steerable-nafx",1.07557992979911,0.0150834481186629,1296.00000000011,1,5.19554532137164,2.36869041391713e-06
"(js-bypass wasm) / (js-bypass js)","1024","Safari","steerable-nafx",1.01523280088543,0.0142371671842002,1296.00000000011,1,1.07803997423118,1
"(js-bypass wasm) / (js-onnx js)","1024","Safari","steerable-nafx",0.00719187768357417,0.000100855650901019,1296.00000000011,1,-351.894010639334,0
"(js-bypass wasm) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.00710077235749076,9.95780308736827e-05,1296.00000000011,1,-352.803104951421,0
"(js-onnx wasm) / (wasm-onnx wasm)","1024","Safari","steerable-nafx",0.988725898171292,0.0138654463285035,1296.00000000011,1,-0.808506894653598,1
"(js-onnx wasm) / (wasm-bypass js)","1024","Safari","steerable-nafx",149.611470960608,2.0980838314942,1296.00000000011,1,357.116565185867,0
"(js-onnx wasm) / (js-bypass js)","1024","Safari","steerable-nafx",141.217280557008,1.98036748894908,1296.00000000011,1,352.999059838727,0
"(js-onnx wasm) / (js-onnx js)","1024","Safari","steerable-nafx",1.00037883693987,0.0140288618892408,1296.00000000011,1,0.0270092251614357,1
"(js-onnx wasm) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.987706229846664,0.0138511469595338,1296.00000000011,1,-0.882085086929855,1
"(wasm-onnx wasm) / (wasm-bypass js)","1024","Safari","steerable-nafx",151.317439178365,2.12200756081613,1296.00000000011,1,357.925072080521,0
"(wasm-onnx wasm) / (js-bypass js)","1024","Safari","steerable-nafx",142.827532704663,2.00294893924786,1296.00000000011,1,353.807566733382,0
"(wasm-onnx wasm) / (js-onnx js)","1024","Safari","steerable-nafx",1.01178581322704,0.014188828183006,1296.00000000011,1,0.835516119815036,1
"(wasm-onnx wasm) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.998968704747682,0.0140090868309936,1296.00000000011,1,-0.0735781922762634,1
"(wasm-bypass js) / (js-bypass js)","1024","Safari","steerable-nafx",0.943893403696227,0.0132367356341981,1296.00000000011,1,-4.11750534714047,0.000366500214462413
"(wasm-bypass js) / (js-onnx js)","1024","Safari","steerable-nafx",0.00668651160580638,9.376862481978e-05,1296.00000000011,1,-357.089555960707,0
"(wasm-bypass js) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.00660180816019595,9.25807818785535e-05,1296.00000000011,1,-357.998650272797,0
"(js-bypass js) / (js-onnx js)","1024","Safari","steerable-nafx",0.00708396899440384,9.93423880838537e-05,1296.00000000011,1,-352.972050613565,0
"(js-bypass js) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.0069942306348828,9.80839377794289e-05,1296.00000000011,1,-353.881144925655,0
"(js-onnx js) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.987332191940432,0.0138459016205341,1296.00000000011,1,-0.909094312091291,1
"(wasm-bypass wasm) / (js-bypass wasm)","8192","Safari","steerable-nafx",0.951766915046687,0.0133471502083977,1296.00000000011,1,-3.52514976202923,0.00350394495897985
"(wasm-bypass wasm) / (js-onnx wasm)","8192","Safari","steerable-nafx",0.00741246260063682,0.00010394903434942,1296.00000000011,1,-349.739746509021,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","8192","Safari","steerable-nafx",0.00721872070792783,0.000101232085375081,1296.00000000011,1,-351.628353198715,0
"(wasm-bypass wasm) / (wasm-bypass js)","8192","Safari","steerable-nafx",1.02897634997804,0.0144299005217806,1296.00000000011,1,2.03689326978346,0.251644562707325
"(wasm-bypass wasm) / (js-bypass js)","8192","Safari","steerable-nafx",0.856309392095437,0.0120084969339356,1296.00000000011,1,-11.0616453799435,3.35699780392164e-26
"(wasm-bypass wasm) / (js-onnx js)","8192","Safari","steerable-nafx",0.00742133134628361,0.00010407340564079,1296.00000000011,1,-349.654479297428,0
"(wasm-bypass wasm) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.00720599549301817,0.000101053632697069,1296.00000000011,1,-351.754167500702,0
"(js-bypass wasm) / (js-onnx wasm)","8192","Safari","steerable-nafx",0.00778810702857139,0.000109216902485334,1296.00000000011,1,-346.214596746989,0
"(js-bypass wasm) / (wasm-onnx wasm)","8192","Safari","steerable-nafx",0.00758454679796653,0.000106362265565951,1296.00000000011,1,-348.103203436683,0
"(js-bypass wasm) / (wasm-bypass js)","8192","Safari","steerable-nafx",1.08112220934636,0.0151611705488553,1296.00000000011,1,5.56204303181266,2.91165391304297e-07
"(js-bypass wasm) / (js-bypass js)","8192","Safari","steerable-nafx",0.89970493674224,0.0126170564915535,1296.00000000011,1,-7.53649561791416,9.02825809808654e-13
"(js-bypass wasm) / (js-onnx js)","8192","Safari","steerable-nafx",0.00779742521930338,0.000109347576591992,1295.99999999998,1,-346.129329535394,0
"(js-bypass wasm) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.00757117670208644,0.00010617476936789,1295.99999999998,1,-348.229017738669,0
"(js-onnx wasm) / (wasm-onnx wasm)","8192","Safari","steerable-nafx",0.973862681925391,0.0136570112834545,1296.00000000011,1,-1.88860668969362,0.251644562707325
"(js-onnx wasm) / (wasm-bypass js)","8192","Safari","steerable-nafx",138.817071385917,1.94670803742618,1296.00000000011,1,351.776639778803,0
"(js-onnx wasm) / (js-bypass js)","8192","Safari","steerable-nafx",115.522929184408,1.6200414870092,1296.00000000011,1,338.678101129074,0
"(js-onnx wasm) / (js-onnx js)","8192","Safari","steerable-nafx",1.00119646413407,0.0140403279244674,1296.00000000011,1,0.0852672115944187,1
"(js-onnx wasm) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.972145949498495,0.0136329366017157,1295.99999999998,1,-2.01442099168239,0.251644562707325
"(wasm-onnx wasm) / (wasm-bypass js)","8192","Safari","steerable-nafx",142.542756758547,1.99895536974208,1296.00000000011,1,353.665246468497,0
"(wasm-onnx wasm) / (js-bypass js)","8192","Safari","steerable-nafx",118.623427438467,1.66352147697689,1296.00000000011,1,340.566707818768,0
"(wasm-onnx wasm) / (js-onnx js)","8192","Safari","steerable-nafx",1.02806738846861,0.0144171536552861,1296.00000000011,1,1.97387390128803,0.251644562707325
"(wasm-onnx wasm) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.998237192513115,0.0139988284331445,1296.00000000011,1,-0.125814301988794,1
"(wasm-bypass js) / (js-bypass js)","8192","Safari","steerable-nafx",0.832195406739631,0.0116703332726665,1296.00000000011,1,-13.0985386497268,7.94316383301969e-36
"(wasm-bypass js) / (js-onnx js)","8192","Safari","steerable-nafx",0.00721234394400025,0.000101142660512082,1296.00000000011,1,-351.69137256721,0
"(wasm-bypass js) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.00700307202704119,9.82079254778071e-05,1295.99999999998,1,-353.791060770484,0
"(js-bypass js) / (js-onnx js)","8192","Safari","steerable-nafx",0.00866664714271462,0.000121537153044786,1296.00000000011,1,-338.592833917481,0
"(js-bypass js) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.00841517745751298,0.00011801065552929,1295.99999999998,1,-340.692522120756,0
"(js-onnx js) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.970984201726381,0.0136166447746164,1295.99999999998,1,-2.09968820327683,0.251644562707325
