"contrast","Buffer.Size","Environment","Model.Unique","ratio","SE","df","null","t.ratio","p.value"
"(js-bypass wasm) / (wasm-onnx js)","128","Safari","guitar-lstm",0.185666217511382,0.00570116584870097,1295.99999999998,1,-54.8353909843119,0
"(js-onnx wasm) / (wasm-onnx wasm)","128","Safari","guitar-lstm",1.06176420824532,0.0326030977770642,1295.99999999998,1,1.95176289976797,0.502841963035893
"(js-onnx wasm) / (wasm-bypass js)","128","Safari","guitar-lstm",5.78968771337277,0.177781237257666,1295.99999999998,1,57.1890792879633,0
"(js-onnx wasm) / (js-bypass js)","128","Safari","guitar-lstm",5.27091202384383,0.161851434389262,1295.99999999998,1,54.1319139851462,0
"(js-onnx wasm) / (js-onnx js)","128","Safari","guitar-lstm",1.02361949271867,0.0314318058081543,1295.99999999998,1,0.760257381154958,1
"(js-onnx wasm) / (wasm-onnx js)","128","Safari","guitar-lstm",1.03931719876591,0.0319138279380768,1295.99999999998,1,1.25588772252141,1
"(wasm-onnx wasm) / (wasm-bypass js)","128","Safari","guitar-lstm",5.4528940309081,0.167439470908017,1295.99999999998,1,55.2373163881954,0
"(wasm-onnx wasm) / (js-bypass js)","128","Safari","guitar-lstm",4.96429619958144,0.152436325440598,1295.99999999998,1,52.1801510853782,1.14712161651421e-319
"(wasm-onnx wasm) / (js-onnx js)","128","Safari","guitar-lstm",0.964074212305866,0.0296033766857698,1295.99999999998,1,-1.19150551861301,1
"(wasm-onnx wasm) / (wasm-onnx js)","128","Safari","guitar-lstm",0.978858762326804,0.030057358959969,1295.99999999998,1,-0.695875177246557,1
"(wasm-bypass js) / (js-bypass js)","128","Safari","guitar-lstm",0.910396602509201,0.0279551233852257,1295.99999999998,1,-3.05716530281687,0.0250816205445303
"(wasm-bypass js) / (js-onnx js)","128","Safari","guitar-lstm",0.176800467209027,0.00542892939381762,1295.99999999998,1,-56.4288219068084,0
"(wasm-bypass js) / (wasm-onnx js)","128","Safari","guitar-lstm",0.179511788928674,0.00551218468387569,1295.99999999998,1,-55.933191565442,0
"(js-bypass js) / (js-onnx js)","128","Safari","guitar-lstm",0.194201589419091,0.00596325752848224,1295.99999999998,1,-53.3716566039912,0
"(js-bypass js) / (wasm-onnx js)","128","Safari","guitar-lstm",0.197179765866778,0.00605470700207278,1295.99999999998,1,-52.8760262626248,0
"(js-onnx js) / (wasm-onnx js)","128","Safari","guitar-lstm",1.01533548956317,0.0311774327912765,1295.99999999998,1,0.495630341366451,1
"(wasm-bypass wasm) / (js-bypass wasm)","1024","Safari","guitar-lstm",1.07020887739505,0.0328624042896077,1295.99999999998,1,2.20975262098082,0.109186471756298
"(wasm-bypass wasm) / (js-onnx wasm)","1024","Safari","guitar-lstm",0.107833668430672,0.00331119810613585,1295.99999999998,1,-72.5306676860089,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","1024","Safari","guitar-lstm",0.118664052756676,0.00364376166064427,1295.99999999998,1,-69.4138559781176,0
"(wasm-bypass wasm) / (wasm-bypass js)","1024","Safari","guitar-lstm",0.793207759611472,0.0243566603049061,1295.99999999998,1,-7.54465178991474,9.35350538079003e-13
"(wasm-bypass wasm) / (js-bypass js)","1024","Safari","guitar-lstm",0.851792241274081,0.0261555866286905,1295.99999999998,1,-5.22405540778431,1.83395598994639e-06
"(wasm-bypass wasm) / (js-onnx js)","1024","Safari","guitar-lstm",0.105487523826851,0.00323915613926269,1295.99999999998,1,-73.2470378605947,0
"(wasm-bypass wasm) / (wasm-onnx js)","1024","Safari","guitar-lstm",0.115187418082301,0.00353700626303004,1295.99999999998,1,-70.3822456780222,0
"(js-bypass wasm) / (js-onnx wasm)","1024","Safari","guitar-lstm",0.100759459866513,0.00309397368688951,1295.99999999998,1,-74.7404203069898,0
"(js-bypass wasm) / (wasm-onnx wasm)","1024","Safari","guitar-lstm",0.110879338849731,0.00340472008559058,1295.99999999998,1,-71.6236085990984,0
"(js-bypass wasm) / (wasm-bypass js)","1024","Safari","guitar-lstm",0.74117097733499,0.0227587911288791,1295.99999999998,1,-9.75440441089556,1.16095312587037e-20
"(js-bypass wasm) / (js-bypass js)","1024","Safari","guitar-lstm",0.795912143195254,0.0244397025488657,1295.99999999998,1,-7.43380802876512,1.91028701407786e-12
"(js-bypass wasm) / (js-onnx js)","1024","Safari","guitar-lstm",0.0985672293091178,0.00302665788677345,1295.99999999998,1,-75.4567904815756,0
"(js-bypass wasm) / (wasm-onnx js)","1024","Safari","guitar-lstm",0.107630781724287,0.00330496815877599,1295.99999999998,1,-72.5919982990031,0
"(js-onnx wasm) / (wasm-onnx wasm)","1024","Safari","guitar-lstm",1.10043601857955,0.033790575000116,1295.99999999998,1,3.11681170789135,0.0130786162400315
"(js-onnx wasm) / (wasm-bypass js)","1024","Safari","guitar-lstm",7.35584508210843,0.225872500299527,1295.99999999998,1,64.9860158960942,0
"(js-onnx wasm) / (js-bypass js)","1024","Safari","guitar-lstm",7.89913070444885,0.242554918230444,1295.99999999998,1,67.3066122782248,0
"(js-onnx wasm) / (js-onnx js)","1024","Safari","guitar-lstm",0.978242930635998,0.0300384489037874,1295.99999999998,1,-0.716370174585726,0.666060924309813
"(js-onnx wasm) / (wasm-onnx js)","1024","Safari","guitar-lstm",1.06819530262347,0.0328005743892876,1295.99999999998,1,2.1484220079867,0.109186471756298
"(wasm-onnx wasm) / (wasm-bypass js)","1024","Safari","guitar-lstm",6.68448229421226,0.205257276648473,1295.99999999998,1,61.8692041882028,0
"(wasm-onnx wasm) / (js-bypass js)","1024","Safari","guitar-lstm",7.17818262132597,0.220417102071536,1295.99999999998,1,64.1898005703335,0
"(wasm-onnx wasm) / (js-onnx js)","1024","Safari","guitar-lstm",0.88895938893269,0.0272968608775285,1295.99999999998,1,-3.83318188247709,0.0010605071431873
"(wasm-onnx wasm) / (wasm-onnx js)","1024","Safari","guitar-lstm",0.970701871429385,0.029806889119848,1295.99999999998,1,-0.968389699904653,0.666060924309813
"(wasm-bypass js) / (js-bypass js)","1024","Safari","guitar-lstm",1.07385767594017,0.0329744462428129,1295.99999999998,1,2.32059638213044,0.102316147371863
"(wasm-bypass js) / (js-onnx js)","1024","Safari","guitar-lstm",0.132988517256212,0.00408361630356377,1295.99999999998,1,-65.7023860706799,0
"(wasm-bypass js) / (wasm-onnx js)","1024","Safari","guitar-lstm",0.145217210354475,0.00445911707263496,1295.99999999998,1,-62.8375938881074,0
"(js-bypass js) / (js-onnx js)","1024","Safari","guitar-lstm",0.123841846304055,0.00380275374945619,1295.99999999998,1,-68.0229824528103,0
"(js-bypass js) / (wasm-onnx js)","1024","Safari","guitar-lstm",0.135229475570249,0.00415242836415076,1295.99999999998,1,-65.1581902702379,0
"(js-onnx js) / (wasm-onnx js)","1024","Safari","guitar-lstm",1.09195299978196,0.0335300909028421,1295.99999999998,1,2.86479218257242,0.0254408414187188
"(wasm-bypass wasm) / (js-bypass wasm)","8192","Safari","guitar-lstm",0.988679301200908,0.0303589136617092,1295.99999999998,1,-0.370776656537299,0.781878455952542
"(wasm-bypass wasm) / (js-onnx wasm)","8192","Safari","guitar-lstm",0.0902034181950641,0.00276983424417673,1295.99999999998,1,-78.3444992346476,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","8192","Safari","guitar-lstm",0.0977738922754181,0.00300229725690948,1295.99999999998,1,-75.7199675437051,0
"(wasm-bypass wasm) / (wasm-bypass js)","8192","Safari","guitar-lstm",0.772786944304236,0.0237296078642805,1295.99999999998,1,-8.39404076074933,1.21529557633633e-15
"(wasm-bypass wasm) / (js-bypass js)","8192","Safari","guitar-lstm",0.681673575024788,0.0209318321770356,1295.99999999998,1,-12.4795711646439,9.35121650921831e-33
"(wasm-bypass wasm) / (js-onnx js)","8192","Safari","guitar-lstm",0.0870573186758987,0.00267322843523802,1295.99999999998,1,-79.5006240542302,0
"(wasm-bypass wasm) / (wasm-onnx js)","8192","Safari","guitar-lstm",0.0952309659521838,0.00292421280566085,1295.99999999998,1,-76.5781702485228,0
"(js-bypass wasm) / (js-onnx wasm)","8192","Safari","guitar-lstm",0.0912362766020262,0.00280154974501067,1295.99999999998,1,-77.9737225781103,0
"(js-bypass wasm) / (wasm-onnx wasm)","8192","Safari","guitar-lstm",0.0988934350670194,0.00303667453466733,1295.99999999998,1,-75.3491908871678,0
"(js-bypass wasm) / (wasm-bypass js)","8192","Safari","guitar-lstm",0.781635605565489,0.024001319573958,1295.99999999998,1,-8.02326410421203,2.05818120216037e-14
"(js-bypass wasm) / (js-bypass js)","8192","Safari","guitar-lstm",0.689478958643908,0.0211715084472898,1295.99999999998,1,-12.1087945081066,5.21824876289781e-31
"(js-bypass wasm) / (js-onnx js)","8192","Safari","guitar-lstm",0.0880541532225401,0.00270383776821357,1295.99999999998,1,-79.129847397693,0
"(js-bypass wasm) / (wasm-onnx js)","8192","Safari","guitar-lstm",0.0963213914122716,0.00295769599111555,1295.99999999998,1,-76.2073935919855,0
"(js-onnx wasm) / (wasm-onnx wasm)","8192","Safari","guitar-lstm",1.08392668738986,0.0332836306759135,1295.99999999998,1,2.62453169094253,0.0438941497506814
"(js-onnx wasm) / (wasm-bypass js)","8192","Safari","guitar-lstm",8.56715809408787,0.263067723364601,1295.99999999998,1,69.9504584738982,0
"(js-onnx wasm) / (js-bypass js)","8192","Safari","guitar-lstm",7.55707032687692,0.232051429933295,1295.99999999998,1,65.8649280700035,0
"(js-onnx wasm) / (js-onnx js)","8192","Safari","guitar-lstm",0.96512216962375,0.0296355558218113,1295.99999999998,1,-1.15612481958283,0.743529544097307
"(js-onnx wasm) / (wasm-onnx js)","8192","Safari","guitar-lstm",1.05573566786846,0.0324179822025953,1295.99999999998,1,1.76632898612479,0.310304202561076
"(wasm-onnx wasm) / (wasm-bypass js)","8192","Safari","guitar-lstm",7.90381692208163,0.242698815727176,1295.99999999998,1,67.3259267829557,0
"(wasm-onnx wasm) / (js-bypass js)","8192","Safari","guitar-lstm",6.97193861429379,0.21408406364833,1295.99999999998,1,63.240396379061,0
"(wasm-onnx wasm) / (js-onnx js)","8192","Safari","guitar-lstm",0.890394323575336,0.0273409227455917,1295.99999999998,1,-3.78065651052535,0.00114471378473642
"(wasm-onnx wasm) / (wasm-onnx js)","8192","Safari","guitar-lstm",0.973991765449296,0.0299079103593797,1295.99999999998,1,-0.858202704817742,0.781878455952542
"(wasm-bypass js) / (js-bypass js)","8192","Safari","guitar-lstm",0.88209768558981,0.0270861617568878,1295.99999999998,1,-4.08553040389462,0.000373398921321292
"(wasm-bypass js) / (js-onnx js)","8192","Safari","guitar-lstm",0.112653713054481,0.00345920496579403,1295.99999999998,1,-71.106583293481,0
"(wasm-bypass js) / (wasm-onnx js)","8192","Safari","guitar-lstm",0.123230557470045,0.00378398318865701,1295.99999999998,1,-68.1841294877734,0
"(js-bypass js) / (js-onnx js)","8192","Safari","guitar-lstm",0.127711153645252,0.00392156676330134,1295.99999999998,1,-67.0210528895863,0
"(js-bypass js) / (wasm-onnx js)","8192","Safari","guitar-lstm",0.13970171272771,0.00428975526234022,1295.99999999998,1,-64.0985990838787,0
"(js-onnx js) / (wasm-onnx js)","8192","Safari","guitar-lstm",1.09388811188539,0.0335895114866477,1295.99999999998,1,2.92245380570761,0.0211985796140788
"(wasm-bypass wasm) / (js-bypass wasm)","128","Chrome","steerable-nafx",0.974267203100357,0.0299163680947213,1295.99999999998,1,-0.84899448166779,1
"(wasm-bypass wasm) / (js-onnx wasm)","128","Chrome","steerable-nafx",0.00348651312210095,0.000107058730496037,1295.99999999998,1,-184.288246869834,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","128","Chrome","steerable-nafx",0.00352565570404801,0.000108260663483188,1296.00000000023,1,-183.924666165011,0
"(wasm-bypass wasm) / (wasm-bypass js)","128","Chrome","steerable-nafx",1.00524603068571,0.0308676204885586,1296.00000000011,1,0.170397556463099,1
"(wasm-bypass wasm) / (js-bypass js)","128","Chrome","steerable-nafx",0.967993900401511,0.0297237367179173,1295.99999999998,1,-1.05936716741477,1
"(wasm-bypass wasm) / (js-onnx js)","128","Chrome","steerable-nafx",0.00347199675832734,0.000106612983291711,1296.00000000023,1,-184.424122457431,0
"(wasm-bypass wasm) / (wasm-onnx js)","128","Chrome","steerable-nafx",0.00353349843307061,0.000108501486501309,1296.00000000011,1,-183.852303603097,0
"(js-bypass wasm) / (js-onnx wasm)","128","Chrome","steerable-nafx",0.00357860052253223,0.000109886415303061,1295.99999999998,1,-183.439252388164,0
"(js-bypass wasm) / (wasm-onnx wasm)","128","Chrome","steerable-nafx",0.00361877695649459,0.000111120094301314,1295.99999999998,1,-183.075671683341,0
"(js-bypass wasm) / (wasm-bypass js)","128","Chrome","steerable-nafx",1.03179705473691,0.0316829103867302,1296.00000000011,1,1.01939203813088,1
"(js-bypass wasm) / (js-bypass js)","128","Chrome","steerable-nafx",0.993561003922864,0.0305088138277974,1295.99999999998,1,-0.210372685746974,1
"(js-bypass wasm) / (js-onnx js)","128","Chrome","steerable-nafx",0.00356370074583092,0.00010942889481699,1295.99999999998,1,-183.575127975761,0
"(js-bypass wasm) / (wasm-onnx js)","128","Chrome","steerable-nafx",0.00362682683131091,0.000111367278048601,1295.99999999998,1,-183.003309121427,0
"(js-onnx wasm) / (wasm-onnx wasm)","128","Chrome","steerable-nafx",1.01122685633934,0.031051270909301,1295.99999999998,1,0.363580704823595,1
"(js-onnx wasm) / (wasm-bypass js)","128","Chrome","steerable-nafx",288.324178192095,8.85343591363231,1295.99999999998,1,184.458644426296,0
"(js-onnx wasm) / (js-bypass js)","128","Chrome","steerable-nafx",277.639540280349,8.52534772621373,1295.99999999998,1,183.228879702417,0
"(js-onnx wasm) / (js-onnx js)","128","Chrome","steerable-nafx",0.995836423594223,0.0305786840771929,1295.99999999986,1,-0.135875587596159,1
"(js-onnx wasm) / (wasm-onnx js)","128","Chrome","steerable-nafx",1.01347630406776,0.0311203436503713,1295.99999999998,1,0.435943266737485,1
"(wasm-onnx wasm) / (wasm-bypass js)","128","Chrome","steerable-nafx",285.12314164186,8.75514317893206,1295.99999999998,1,184.095063721473,0
"(wasm-onnx wasm) / (js-bypass js)","128","Chrome","steerable-nafx",274.557126860147,8.43069749657918,1295.99999999998,1,182.865298997594,0
"(wasm-onnx wasm) / (js-onnx js)","128","Chrome","steerable-nafx",0.9847804351233,0.0302391930015468,1295.99999999998,1,-0.499456292419755,1
"(wasm-onnx wasm) / (wasm-onnx js)","128","Chrome","steerable-nafx",1.00222447387974,0.030774838954562,1295.99999999998,1,0.0723625619138902,1
"(wasm-bypass js) / (js-bypass js)","128","Chrome","steerable-nafx",0.962942275674753,0.0295686188361689,1295.99999999998,1,-1.22976472387785,1
"(wasm-bypass js) / (js-onnx js)","128","Chrome","steerable-nafx",0.0034538776103985,0.000106056607076566,1295.99999999998,1,-184.594520013892,0
"(wasm-bypass js) / (wasm-onnx js)","128","Chrome","steerable-nafx",0.00351505832921349,0.000107935254842337,1295.99999999998,1,-184.022701159559,0
"(js-bypass js) / (js-onnx js)","128","Chrome","steerable-nafx",0.00358679611192509,0.000110138073439813,1295.99999999998,1,-183.364755290013,0
"(js-bypass js) / (wasm-onnx js)","128","Chrome","steerable-nafx",0.00365033130023335,0.00011208901880095,1295.99999999998,1,-182.79293643568,0
"(js-onnx js) / (wasm-onnx js)","128","Chrome","steerable-nafx",1.01771363253602,0.0312504573171266,1295.99999999998,1,0.571818854333645,1
"(wasm-bypass wasm) / (js-bypass wasm)","1024","Chrome","steerable-nafx",0.934734222032239,0.0287024473040477,1295.99999999998,1,-2.19800276541079,0.337502885187157
"(wasm-bypass wasm) / (js-onnx wasm)","1024","Chrome","steerable-nafx",0.00334145126732869,0.000102604383854727,1295.99999999998,1,-185.672216446152,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","1024","Chrome","steerable-nafx",0.00338078839075273,0.000103812290536175,1295.99999999998,1,-185.291069210233,0
"(wasm-bypass wasm) / (wasm-bypass js)","1024","Chrome","steerable-nafx",0.952046411669398,0.029234044627721,1295.99999999998,1,-1.60035955564963,1
"(wasm-bypass wasm) / (js-bypass js)","1024","Chrome","steerable-nafx",0.935945473733524,0.0287396406444738,1295.99999999998,1,-2.15582979037403,0.344086012387751
"(wasm-bypass wasm) / (js-onnx js)","1024","Chrome","steerable-nafx",0.00332933479740202,0.000102232329070185,1295.99999999998,1,-185.790520270484,0
"(wasm-bypass wasm) / (wasm-onnx js)","1024","Chrome","steerable-nafx",0.00337776166616806,0.000103719350317611,1295.99999999998,1,-185.320238013356,0
"(js-bypass wasm) / (js-onnx wasm)","1024","Chrome","steerable-nafx",0.00357476081282648,0.000109768511129988,1295.99999999998,1,-183.474213680742,0
"(js-bypass wasm) / (wasm-onnx wasm)","1024","Chrome","steerable-nafx",0.00361684456508123,0.000111060757260468,1295.99999999998,1,-183.093066444822,0
"(js-bypass wasm) / (wasm-bypass js)","1024","Chrome","steerable-nafx",1.01852097551272,0.0312752480209425,1295.99999999998,1,0.597643209761161,1
"(js-bypass wasm) / (js-bypass js)","1024","Chrome","steerable-nafx",1.00129582470903,0.0307463233580877,1295.99999999998,1,0.0421729750367655,1
"(js-bypass wasm) / (js-onnx js)","1024","Chrome","steerable-nafx",0.00356179833681877,0.000109370478431739,1295.99999999998,1,-183.592517505073,0
"(js-bypass wasm) / (wasm-onnx js)","1024","Chrome","steerable-nafx",0.0036136065060551,0.000110961327693888,1295.99999999998,1,-183.122235247945,0
"(js-onnx wasm) / (wasm-onnx wasm)","1024","Chrome","steerable-nafx",1.01177246659518,0.0310680247086671,1295.99999999998,1,0.381147235919514,1
"(js-onnx wasm) / (wasm-bypass js)","1024","Chrome","steerable-nafx",284.920034889662,8.74890647472828,1295.99999999998,1,184.071856890502,0
"(js-onnx wasm) / (js-bypass js)","1024","Chrome","steerable-nafx",280.101488501361,8.60094562068821,1295.99999999998,1,183.516386655779,0
"(js-onnx wasm) / (js-onnx js)","1024","Chrome","steerable-nafx",0.996373889978541,0.030595187806499,1295.99999999998,1,-0.118303824331629,1
"(js-onnx wasm) / (wasm-onnx js)","1024","Chrome","steerable-nafx",1.01086665521487,0.0310402103815593,1295.99999999998,1,0.351978432795627,1
"(wasm-onnx wasm) / (wasm-bypass js)","1024","Chrome","steerable-nafx",281.604851186035,8.64710867668711,1295.99999999998,1,183.690709654583,0
"(wasm-onnx wasm) / (js-bypass js)","1024","Chrome","steerable-nafx",276.842370937371,8.50086941941814,1295.99999999998,1,183.135239419859,0
"(wasm-onnx wasm) / (js-onnx js)","1024","Chrome","steerable-nafx",0.984780593339869,0.0302391978598292,1295.99999999998,1,-0.499451060251142,1
"(wasm-onnx wasm) / (wasm-onnx js)","1024","Chrome","steerable-nafx",0.999104728177322,0.030679042379969,1295.99999999998,1,-0.0291688031238864,1
"(wasm-bypass js) / (js-bypass js)","1024","Chrome","steerable-nafx",0.983088074553382,0.0301872264757337,1295.99999999998,1,-0.555470234724398,1
"(wasm-bypass js) / (js-onnx js)","1024","Chrome","steerable-nafx",0.00349702993109767,0.000107381665239327,1295.99999999998,1,-184.190160714834,0
"(wasm-bypass js) / (wasm-onnx js)","1024","Chrome","steerable-nafx",0.00354789601091527,0.000108943586201581,1295.99999999998,1,-183.719878457707,0
"(js-bypass js) / (js-onnx js)","1024","Chrome","steerable-nafx",0.00355718884362052,0.000109228936876393,1295.99999999998,1,-183.63469048011,0
"(js-bypass js) / (wasm-onnx js)","1024","Chrome","steerable-nafx",0.00360892996543274,0.000110817727344596,1295.99999999998,1,-183.164408222983,0
"(js-onnx js) / (wasm-onnx js)","1024","Chrome","steerable-nafx",1.01454550885175,0.0311531752224336,1295.99999999998,1,0.470282257127256,1
"(wasm-bypass wasm) / (js-bypass wasm)","8192","Chrome","steerable-nafx",0.971301095827947,0.0298252892236611,1295.99999999998,1,-0.94829234863473,1
"(wasm-bypass wasm) / (js-onnx wasm)","8192","Chrome","steerable-nafx",0.00540284617067504,0.000165902674632498,1295.99999999998,1,-170.023407822439,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","8192","Chrome","steerable-nafx",0.00542038640215396,0.000166441274330528,1295.99999999998,1,-169.917853038671,0
"(wasm-bypass wasm) / (wasm-bypass js)","8192","Chrome","steerable-nafx",1.02908724143657,0.0315997014149997,1295.99999999998,1,0.933750349684035,1
"(wasm-bypass wasm) / (js-bypass js)","8192","Chrome","steerable-nafx",0.959356092988839,0.0294584995989154,1295.99999999998,1,-1.35127452958724,1
"(wasm-bypass wasm) / (js-onnx js)","8192","Chrome","steerable-nafx",0.00539310685993644,0.000165603614165187,1295.99999999998,1,-170.082165762845,0
"(wasm-bypass wasm) / (wasm-onnx js)","8192","Chrome","steerable-nafx",0.00542086366159701,0.0001664559293134,1295.99999999998,1,-169.914985730456,0
"(js-bypass wasm) / (js-onnx wasm)","8192","Chrome","steerable-nafx",0.00556248334721541,0.000170804578873744,1295.99999999998,1,-169.075115473804,0
"(js-bypass wasm) / (wasm-onnx wasm)","8192","Chrome","steerable-nafx",0.00558054183757876,0.000171359092505349,1295.99999999998,1,-168.969560690036,0
"(js-bypass wasm) / (wasm-bypass js)","8192","Chrome","steerable-nafx",1.05949354516002,0.032533373585936,1295.99999999998,1,1.88204269831877,0.660595460154809
"(js-bypass wasm) / (js-bypass js)","8192","Chrome","steerable-nafx",0.987702059752206,0.0303289059648436,1295.99999999998,1,-0.40298218095251,1
"(js-bypass wasm) / (js-onnx js)","8192","Chrome","steerable-nafx",0.00555245627035898,0.000170496682106618,1295.99999999998,1,-169.13387341421,0
"(js-bypass wasm) / (wasm-onnx js)","8192","Chrome","steerable-nafx",0.00558103319854304,0.000171374180497049,1295.99999999998,1,-168.966693381822,0
"(js-onnx wasm) / (wasm-onnx wasm)","8192","Chrome","steerable-nafx",1.00324647989686,0.0308062212161285,1295.99999999998,1,0.105554783767892,1
"(js-onnx wasm) / (wasm-bypass js)","8192","Chrome","steerable-nafx",190.471319916923,5.84871388463973,1295.99999999998,1,170.957158172123,0
"(js-onnx wasm) / (js-bypass js)","8192","Chrome","steerable-nafx",177.564946823014,5.4524039123688,1295.99999999998,1,168.672133292852,0
"(js-onnx wasm) / (js-onnx js)","8192","Chrome","steerable-nafx",0.998197374044913,0.0306511806802925,1295.99999999998,1,-0.0587579404057684,1
"(js-onnx wasm) / (wasm-onnx js)","8192","Chrome","steerable-nafx",1.00333481471669,0.0308089336721951,1295.99999999998,1,0.108422091982761,1
"(wasm-onnx wasm) / (wasm-bypass js)","8192","Chrome","steerable-nafx",189.854959607239,5.82978759640504,1295.99999999998,1,170.851603388355,0
"(wasm-onnx wasm) / (js-bypass js)","8192","Chrome","steerable-nafx",176.990351205886,5.4347600730474,1295.99999999998,1,168.566578509084,0
"(wasm-onnx wasm) / (js-onnx js)","8192","Chrome","steerable-nafx",0.994967232925188,0.0305519942451667,1295.99999999998,1,-0.164312724173661,1
"(wasm-onnx wasm) / (wasm-onnx js)","8192","Chrome","steerable-nafx",1.00008804897062,0.0307092367524304,1295.99999999998,1,0.00286730821486839,1
"(wasm-bypass js) / (js-bypass js)","8192","Chrome","steerable-nafx",0.932239808599332,0.0286258525154703,1295.99999999998,1,-2.28502487927127,0.269667930790129
"(wasm-bypass js) / (js-onnx js)","8192","Chrome","steerable-nafx",0.00524067021995906,0.000160922813438063,1295.99999999998,1,-171.015916112529,0
"(wasm-bypass js) / (wasm-onnx js)","8192","Chrome","steerable-nafx",0.00526764247317816,0.00016175103782361,1295.99999999998,1,-170.848736080141,0
"(js-bypass js) / (js-onnx js)","8192","Chrome","steerable-nafx",0.00562159025136789,0.000172619546980992,1295.99999999998,1,-168.730891233257,0
"(js-bypass js) / (wasm-onnx js)","8192","Chrome","steerable-nafx",0.00565052299267575,0.000173507971158878,1295.99999999998,1,-168.563711200869,0
"(js-onnx js) / (wasm-onnx js)","8192","Chrome","steerable-nafx",1.00514671827973,0.0308645709488802,1295.99999999998,1,0.167180032388529,1
"(wasm-bypass wasm) / (js-bypass wasm)","128","Firefox","steerable-nafx",1.02028236714639,0.0313293342513975,1296.00000000011,1,0.653913597900895,1
"(wasm-bypass wasm) / (js-onnx wasm)","128","Firefox","steerable-nafx",0.00733211259405622,0.000225143757870227,1296.00000000011,1,-160.079667111275,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","128","Firefox","steerable-nafx",0.00740242944004762,0.000227302944427307,1296.00000000011,1,-159.768835451113,0
"(wasm-bypass wasm) / (wasm-bypass js)","128","Firefox","steerable-nafx",1.01737362546863,0.0312400168788664,1296.00000000011,1,0.56093696953683,1
"(wasm-bypass wasm) / (js-bypass js)","128","Firefox","steerable-nafx",1.01579403265599,0.0311915130599217,1296.00000000011,1,0.510334553353728,1
"(wasm-bypass wasm) / (js-onnx js)","128","Firefox","steerable-nafx",0.00735219226085074,0.000225760334822764,1296.00000000011,1,-159.990603030308,0
"(wasm-bypass wasm) / (wasm-onnx js)","128","Firefox","steerable-nafx",0.00740318785361292,0.000227326232678534,1296.00000000011,1,-159.765499045954,0
"(js-bypass wasm) / (js-onnx wasm)","128","Firefox","steerable-nafx",0.0071863562775894,0.000220668086717924,1295.99999999998,1,-160.733580709175,0
"(js-bypass wasm) / (wasm-onnx wasm)","128","Firefox","steerable-nafx",0.00725527528300951,0.00022278435043727,1295.99999999998,1,-160.422749049013,0
"(js-bypass wasm) / (wasm-bypass js)","128","Firefox","steerable-nafx",0.997149081694031,0.0306189912565491,1295.99999999998,1,-0.0929766283640643,1
"(js-bypass wasm) / (js-bypass js)","128","Firefox","steerable-nafx",0.995600889876248,0.0305714516532917,1295.99999999998,1,-0.143579044547166,1
"(js-bypass wasm) / (js-onnx js)","128","Firefox","steerable-nafx",0.0072060367772639,0.000221272406632088,1295.99999999998,1,-160.644516628208,0
"(js-bypass wasm) / (wasm-onnx js)","128","Firefox","steerable-nafx",0.00725601861994222,0.000222807175737379,1295.99999999998,1,-160.419412643854,0
"(js-onnx wasm) / (wasm-onnx wasm)","128","Firefox","steerable-nafx",1.00959025725388,0.0310010166253546,1295.99999999998,1,0.31083166016159,1
"(js-onnx wasm) / (wasm-bypass js)","128","Firefox","steerable-nafx",138.755865027682,4.26071155865654,1295.99999999998,1,160.64060408081,0
"(js-onnx wasm) / (js-bypass js)","128","Firefox","steerable-nafx",138.540430145528,4.2540963003224,1295.99999999998,1,160.590001664628,0
"(js-onnx wasm) / (js-onnx js)","128","Firefox","steerable-nafx",1.00273859225932,0.0307906257475884,1295.99999999998,1,0.0890640809663633,1
"(js-onnx wasm) / (wasm-onnx js)","128","Firefox","steerable-nafx",1.00969369450413,0.0310041928247006,1295.99999999998,1,0.31416806532056,1
"(wasm-onnx wasm) / (wasm-bypass js)","128","Firefox","steerable-nafx",137.437801158168,4.22023838685392,1295.99999999998,1,160.329772420649,0
"(wasm-onnx wasm) / (js-bypass js)","128","Firefox","steerable-nafx",137.224412725973,4.21368596790315,1295.99999999998,1,160.279170004466,0
"(wasm-onnx wasm) / (js-onnx js)","128","Firefox","steerable-nafx",0.993213420053003,0.0304981407322016,1295.99999999998,1,-0.221767579195227,1
"(wasm-onnx wasm) / (wasm-onnx js)","128","Firefox","steerable-nafx",1.00010245468348,0.030709679101929,1295.99999999998,1,0.00333640515896884,1
"(wasm-bypass js) / (js-bypass js)","128","Firefox","steerable-nafx",0.998447381794552,0.0306588575515254,1295.99999999998,1,-0.0506024161831021,1
"(wasm-bypass js) / (js-onnx js)","128","Firefox","steerable-nafx",0.0072266393356365,0.000221905039772161,1295.99999999998,1,-160.551539999844,0
"(wasm-bypass js) / (wasm-onnx js)","128","Firefox","steerable-nafx",0.00727676407986572,0.000223444196888651,1295.99999999998,1,-160.32643601549,0
